#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.471	557	58.497	494
58.523	560	58.548	487
58.573	553	58.598	486
58.624	556	58.650	487
58.674	555	58.700	481
58.725	556	58.751	482
58.776	559	58.801	483
58.827	561	58.852	486
58.877	555	58.903	487
58.928	559	58.954	492
58.978	556	59.004	496
59.030	558	59.055	509
59.080	557	59.105	507
59.131	557	59.156	516
59.181	557	59.207	513
59.232	555	59.258	521
59.282	557	59.308	524
59.334	555	59.359	520
59.384	557	59.409	528
59.435	556	59.461	528
59.485	559	59.511	526
59.536	562	59.562	524
59.587	554	59.612	521
59.638	559	59.663	519
59.688	556	59.714	513
59.739	558	59.765	505
59.789	556	59.815	506
59.841	558	59.866	497
59.891	557	59.916	499
59.942	559	59.967	485
59.992	556	60.018	490
60.043	558	60.069	486
60.093	557	60.119	482
60.145	556	60.170	485
60.195	557	60.220	484
60.246	556	60.272	486
60.296	556	60.322	489
60.347	554	60.373	490
60.398	555	60.423	497
60.449	559	60.474	501
60.499	558	60.525	511
60.550	558	60.576	517
60.600	557	60.626	519
60.652	557	60.677	519
60.702	556	60.727	524
60.753	557	60.778	527
60.803	557	60.829	527
60.854	557	60.880	528
60.904	557	60.930	525
60.956	555	60.981	523
61.006	558	61.031	521
61.057	557	61.083	517
61.107	548	61.133	513
61.158	562	61.184	513
61.209	566	61.234	503
61.260	556	61.285	499
61.310	555	61.336	493
61.361	556	61.387	490
61.411	557	61.437	487
61.463	555	61.488	489
61.513	556	61.538	487
61.564	557	61.590	479
61.614	552	61.640	493
61.665	557	61.691	487
61.715	557	61.741	491
61.767	560	61.792	493
61.817	554	61.842	498
61.868	554	61.894	502
61.918	563	61.944	505
61.969	559	61.995	513
62.020	558	62.045	516
62.071	559	62.096	519
62.121	559	62.147	522
62.172	558	62.198	526
62.222	558	62.248	526
62.274	557	62.299	528
62.324	557	62.349	517
62.375	557	62.401	515
62.425	557	62.451	520
62.476	552	62.502	516
62.526	560	62.552	512
62.578	550	62.603	509
62.628	565	62.653	501
62.679	565	62.705	498
62.729	559	62.755	497
62.780	558	62.806	489
62.831	555	62.856	486
62.882	557	62.907	486
62.932	557	62.958	481
62.983	557	63.009	486
63.033	556	63.059	484
63.085	557	63.110	488
63.135	557	63.160	490
63.186	556	63.212	489
63.236	559	63.262	505
63.287	556	63.313	503
63.337	555	63.363	508
63.389	558	63.414	512
63.439	555	63.464	518
63.490	563	63.516	520
63.540	558	63.566	522
63.591	554	63.617	524
63.643	557	63.667	525
63.693	557	63.718	527
63.744	558	63.769	523
63.794	557	63.820	522
63.845	557	63.870	521
63.896	553	63.921	515
63.947	557	63.971	508
63.997	558	64.023	505
64.048	557	64.073	502
64.098	557	64.124	498
64.150	552	64.174	494
64.200	557	64.225	491
64.251	557	64.275	489
64.301	559	64.327	486
64.352	555	64.377	485
64.402	563	64.428	487
64.454	557	64.478	486
64.504	555	64.529	494
64.555	558	64.580	489
64.605	556	64.631	490
64.656	557	64.681	497
64.707	557	64.732	504
64.758	554	64.782	505
64.808	557	64.834	513
64.859	554	64.884	514
64.909	557	64.935	522
64.961	557	64.985	522
65.011	550	65.036	523
65.062	557	65.086	525
65.112	553	65.138	523
65.163	557	65.188	521
65.213	559	65.239	527
65.265	557	65.289	516
65.315	557	65.340	510
65.366	558	65.391	512
65.416	556	65.442	503
65.467	557	65.492	499
65.518	550	65.543	495
65.569	557	65.593	494
65.619	557	65.645	493
65.670	559	65.695	492
65.720	556	65.746	482
65.772	559	65.796	487
65.822	562	65.847	488
65.873	558	65.897	489
65.923	558	65.949	491
65.974	558	65.999	496
66.024	557	66.050	494
66.076	557	66.100	502
66.126	559	66.151	507
66.177	557	66.202	516
66.227	556	66.253	515
66.278	557	66.303	514
66.329	557	66.354	520
66.380	556	66.404	521
66.430	563	66.456	523
66.481	551	66.506	524
66.531	558	66.557	524
66.583	567	66.607	521
66.633	557	66.658	520
66.684	562	66.708	515
66.734	559	66.760	516
66.785	556	66.811	512
66.835	559	66.861	504
66.887	557	66.912	504
66.937	557	66.962	507
66.988	557	67.014	494
67.038	560	67.064	480
67.089	557	67.115	491
67.140	557	67.165	487
67.191	556	67.216	488
67.241	562	67.267	495
67.292	563	67.318	490
67.342	557	67.368	491
67.394	549	67.419	497
67.444	556	67.469	498
67.495	555	67.521	501
67.545	552	67.571	505
67.596	557	67.622	513
67.646	556	67.672	518
67.698	558	67.723	518
67.748	554	67.773	517
67.799	556	67.825	516
67.849	558	67.875	520
67.900	557	67.926	523
67.951	558	67.976	522
68.002	554	68.027	521
68.052	559	68.078	519
68.103	554	68.129	515
68.153	559	68.179	511
68.205	557	68.230	509
68.255	558	68.280	506
68.306	565	68.332	501
68.356	558	68.382	499
68.407	554	68.433	497
68.457	557	68.483	495
68.509	557	68.534	483
68.559	557	68.584	490
68.610	557	68.636	490
68.660	558	68.686	489
68.711	561	68.737	489
68.762	555	68.787	494
68.813	556	68.838	496
68.863	555	68.889	494
68.914	556	68.940	502
68.964	561	68.990	506
69.016	557	69.041	508
69.066	555	69.091	516
69.117	559	69.143	520
69.167	557	69.193	519
69.218	555	69.244	526
69.268	558	69.294	516
69.320	557	69.345	517
69.370	553	69.395	519
69.421	557	69.447	515
69.471	556	69.497	516
69.522	558	69.548	514
69.573	555	69.598	511
69.624	550	69.649	508
69.674	562	69.700	504
69.725	554	69.751	500
69.775	558	69.801	495
69.827	558	69.852	494
69.877	557	69.902	492
69.928	558	69.954	488
69.978	558	70.004	494
70.029	557	70.055	490
70.079	560	70.105	490
70.131	557	70.156	496
70.181	557	70.206	494
70.232	556	70.258	494
70.282	556	70.308	500
70.333	559	70.359	504
70.384	558	70.409	507
70.435	564	70.460	509
70.486	557	70.511	513
70.536	552	70.562	527
70.587	557	70.612	518
70.638	554	70.663	521
70.689	558	70.713	522
70.739	557	70.765	523
70.790	556	70.815	518
70.840	558	70.866	517
70.892	558	70.916	511
70.942	557	70.967	510
70.993	557	71.017	511
71.043	553	71.069	499
71.094	557	71.119	505
71.144	555	71.170	501
71.196	558	71.220	497
71.246	555	71.271	494
71.297	556	71.322	493
71.347	555	71.373	489
71.398	557	71.423	490
71.449	557	71.474	494
71.500	557	71.524	492
71.550	555	71.576	497
71.601	556	71.626	495
71.651	562	71.677	499
71.703	557	71.727	499
71.753	557	71.778	507
71.804	560	71.828	508
71.854	551	71.880	508
71.905	559	71.930	513
71.955	560	71.981	517
72.007	554	72.031	517
72.057	557	72.082	517
72.108	554	72.133	519
72.158	560	72.184	521
72.209	557	72.234	521
72.260	557	72.285	522
72.311	557	72.335	511
72.361	557	72.387	512
72.412	557	72.437	515
72.462	558	72.488	502
72.514	556	72.538	502
72.564	557	72.589	502
72.615	558	72.639	495
72.665	556	72.691	495
72.716	560	72.741	494
72.766	552	72.792	493
72.818	551	72.842	492
72.868	555	72.893	491
72.919	556	72.944	494
72.969	560	72.995	488
73.020	557	73.045	502
73.071	557	73.096	500
73.122	557	73.146	504
73.172	558	73.198	502
73.223	557	73.248	509
73.273	557	73.299	510
73.325	557	73.349	522
73.375	558	73.400	514
73.426	557	73.450	519
73.476	557	73.502	520
73.527	548	73.553	519
73.577	559	73.603	519
73.629	552	73.654	519
73.679	554	73.704	518
73.730	561	73.756	514
73.780	558	73.806	510
73.831	554	73.857	513
73.882	556	73.907	508
73.933	558	73.958	497
73.983	558	74.009	498
74.034	558	74.060	500
74.084	550	74.110	496
74.136	558	74.161	493
74.186	550	74.211	499
74.237	558	74.263	490
74.287	560	74.313	492
74.338	559	74.364	490
74.388	566	74.414	495
74.440	560	74.465	497
74.490	555	74.515	499
74.541	558	74.567	502
74.591	559	74.617	504
74.642	557	74.668	502
74.693	560	74.718	505
74.744	557	74.769	515
74.794	557	74.820	514
74.845	557	74.871	516
74.895	557	74.921	518
74.947	559	74.972	517
74.997	558	75.022	518
75.048	560	75.074	517
75.098	561	75.124	509
75.149	558	75.175	514
75.199	563	75.225	505
75.251	557	75.276	507
75.301	558	75.326	505
75.352	559	75.378	503
75.402	557	75.428	491
75.453	556	75.479	498
75.504	557	75.529	500
75.555	558	75.580	497
75.605	558	75.631	499
75.656	557	75.682	493
75.706	548	75.732	482
75.758	560	75.783	493
75.808	559	75.833	496
75.859	554	75.885	497
75.909	554	75.935	501
75.960	555	75.986	504
76.010	560	76.036	506
76.062	560	76.087	510
76.112	553	76.137	513
76.163	556	76.189	506
76.213	557	76.239	516
76.264	561	76.290	519
76.315	558	76.340	522
76.366	557	76.391	518
76.416	558	76.442	517
76.467	557	76.493	517
76.517	557	76.543	516
76.569	563	76.594	513
76.619	555	76.644	510
76.670	561	76.696	514
76.720	555	76.746	505
76.771	558	76.797	502
76.822	559	76.847	499
76.873	558	76.898	498
76.923	556	76.948	499
76.974	558	77.000	502
77.024	557	77.050	497
77.075	557	77.101	494
77.126	560	77.151	492
77.177	557	77.202	493
77.227	559	77.253	498
77.278	556	77.304	500
77.328	563	77.354	501
77.380	556	77.405	502
77.430	561	77.455	504
77.481	556	77.507	510
77.531	558	77.557	511
77.582	559	77.608	515
77.633	558	77.658	521
77.684	558	77.709	518
77.734	558	77.759	515
77.785	557	77.811	526
77.835	557	77.861	513
77.886	557	77.912	506
77.937	558	77.962	513
77.988	564	78.013	512
78.039	558	78.064	509
78.089	557	78.115	507
78.140	562	78.165	505
78.191	558	78.216	502
78.242	558	78.266	499
78.292	558	78.318	498
78.343	559	78.368	495
78.393	558	78.419	496
78.445	557	78.469	492
78.495	557	78.520	493
78.546	559	78.570	491
78.596	557	78.622	494
78.647	557	78.672	500
78.697	557	78.723	498
78.749	558	78.773	507
78.799	553	78.824	505
78.850	553	78.875	506
78.900	553	78.926	509
78.951	557	78.976	514
79.002	560	79.027	513
79.053	561	79.077	514
79.103	556	79.129	515
79.154	558	79.179	516
79.204	557	79.230	520
79.256	552	79.280	516
79.306	557	79.331	511
79.357	558	79.382	514
79.407	557	79.433	512
79.458	555	79.483	508
79.508	557	79.534	512
79.560	560	79.584	504
79.610	559	79.635	504
79.661	549	79.686	499
79.711	557	79.737	497
79.762	553	79.787	496
79.813	558	79.838	496
79.864	557	79.888	495
79.914	556	79.940	498
79.965	557	79.990	496
80.015	558	80.041	499
80.067	557	80.091	498
80.117	558	80.142	507
80.168	557	80.193	500
80.218	557	80.244	504
80.269	556	80.294	506
80.319	559	80.345	510
80.371	561	80.395	511
80.421	559	80.446	511
80.472	561	80.497	510
80.522	561	80.548	516
80.573	552	80.598	516
80.624	557	80.649	515
80.675	557	80.699	515
80.725	557	80.751	515
80.776	558	80.801	511
80.826	557	80.852	519
80.878	557	80.902	507
80.928	559	80.953	502
80.979	558	81.004	504
81.029	558	81.055	498
81.080	558	81.106	499
81.130	555	81.156	490
81.182	560	81.207	497
81.232	558	81.257	496
81.283	565	81.309	497
81.333	565	81.359	496
81.384	553	81.410	497
81.435	558	81.460	493
81.486	558	81.511	498
81.536	557	81.562	501
81.587	557	81.613	502
81.637	554	81.663	503
81.689	558	81.714	514
81.739	557	81.764	508
81.790	557	81.816	512
81.840	557	81.866	513
81.891	561	81.917	512
81.942	560	81.967	513
81.993	557	82.018	515
82.043	556	82.068	514
82.094	561	82.120	514
82.144	557	82.170	513
82.195	558	82.221	514
82.246	558	82.271	512
82.297	557	82.322	507
82.347	557	82.373	501
82.398	558	82.424	507
82.448	558	82.474	502
82.500	556	82.525	500
82.550	558	82.575	498
82.601	558	82.627	497
82.651	560	82.677	496
82.702	561	82.728	496
82.753	561	82.778	497
82.804	556	82.829	498
82.854	552	82.879	498
82.905	553	82.931	501
82.955	557	82.981	502
83.006	557	83.032	500
83.057	558	83.082	508
83.108	558	83.133	513
83.158	557	83.184	510
83.209	558	83.235	514
83.259	558	83.285	514
83.311	563	83.336	517
83.361	558	83.386	512
83.412	552	83.438	514
83.462	558	83.488	515
83.513	557	83.539	516
83.564	567	83.589	507
83.615	554	83.640	514
83.665	560	83.690	504
83.716	558	83.742	507
83.766	558	83.792	504
83.817	556	83.843	506
83.868	557	83.893	506
83.919	557	83.944	495
83.969	557	83.995	499
84.020	558	84.046	505
84.070	558	84.096	497
84.122	558	84.147	498
84.172	557	84.197	495
84.223	560	84.249	499
84.273	558	84.299	499
84.324	556	84.350	501
84.375	560	84.400	502
84.426	554	84.451	506
84.476	561	84.502	508
84.527	557	84.553	511
84.577	556	84.603	512
84.628	558	84.654	512
84.679	556	84.704	519
84.730	557	84.755	514
84.781	562	84.806	513
84.831	555	84.857	520
84.882	557	84.907	514
84.933	558	84.958	512
84.984	559	85.008	513
85.034	560	85.060	511
85.085	558	85.110	509
85.135	557	85.161	506
85.187	556	85.211	505
85.237	563	85.262	500
85.288	557	85.313	501
85.338	558	85.364	500
85.389	558	85.414	498
85.439	556	85.465	491
85.491	559	85.515	492
85.541	557	85.566	499
85.592	557	85.617	495
85.642	558	85.668	496
85.693	557	85.718	499
85.744	557	85.769	503
85.795	562	85.819	504
85.845	559	85.871	505
85.896	558	85.921	512
85.946	556	85.972	508
85.998	555	86.022	510
86.048	560	86.073	511
86.099	559	86.124	512
86.149	560	86.175	516
86.200	558	86.225	513
86.250	558	86.276	525
86.302	553	86.326	514
86.352	557	86.377	512
86.403	558	86.428	514
86.453	557	86.479	517
86.504	560	86.529	509
86.555	560	86.580	505
86.606	558	86.630	505
86.656	558	86.682	501
86.707	560	86.732	500
86.757	556	86.783	501
86.809	556	86.833	504
86.859	556	86.884	497
86.910	556	86.935	501
86.960	557	86.986	497
87.011	557	87.036	495
87.062	558	87.087	499
87.113	557	87.137	506
87.163	559	87.188	499
87.214	560	87.239	504
87.264	559	87.290	506
87.315	563	87.340	509
87.366	555	87.391	510
87.417	564	87.441	509
87.467	557	87.493	510
87.518	559	87.543	513
87.568	555	87.594	513
87.620	551	87.644	516
87.670	555	87.695	513
87.721	558	87.746	516
87.771	557	87.797	510
87.822	557	87.848	510
87.873	562	87.898	509
87.924	555	87.949	507
87.974	558	87.999	510
88.025	555	88.051	504
88.075	559	88.101	503
88.126	558	88.152	500
88.177	558	88.202	500
88.228	561	88.253	500
88.278	555	88.304	500
88.329	562	88.355	503
88.379	559	88.405	502
88.431	557	88.456	501
88.481	558	88.506	502
88.532	557	88.558	495
88.582	559	88.608	503
88.633	559	88.659	509
88.684	559	88.709	509
88.735	565	88.760	517
88.785	557	88.810	510
88.836	558	88.862	511
88.886	558	88.912	512
88.937	556	88.963	513
88.988	557	89.013	513
89.039	556	89.064	513
89.089	554	89.115	512
89.140	558	89.166	512
89.190	558	89.216	506
89.242	559	89.267	510
89.292	557	89.317	506
89.343	558	89.369	502
89.393	558	89.419	499
89.444	555	89.470	503
89.495	558	89.520	500
89.546	558	89.571	501
89.596	560	89.622	502
89.647	561	89.673	500
89.697	557	89.723	498
89.748	555	89.774	499
89.799	562	89.824	503
89.850	555	89.875	501
89.900	554	89.926	502
89.951	555	89.977	496
90.001	557	90.027	504
90.053	562	90.078	508
90.103	558	90.128	508
90.154	558	90.180	510
90.204	558	90.230	509
90.255	553	90.281	511
90.306	557	90.331	510
90.357	558	90.382	513
90.407	560	90.433	512
90.458	560	90.484	511
90.508	555	90.534	510
90.559	557	90.585	511
90.610	556	90.635	510
90.661	553	90.686	507
90.711	561	90.737	508
90.762	556	90.788	506
90.812	557	90.838	507
90.864	555	90.889	495
90.914	557	90.939	502
90.965	562	90.991	502
91.015	558	91.041	496
91.066	557	91.092	504
91.117	559	91.142	501
91.168	555	91.193	501
91.218	559	91.244	503
91.269	552	91.295	502
91.319	556	91.345	506
