#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.472	488	58.497	529
58.523	476	58.548	523
58.574	474	58.598	511
58.624	462	58.650	505
58.675	461	58.700	502
58.725	459	58.751	505
58.777	466	58.801	515
58.827	476	58.852	520
58.878	482	58.902	532
58.928	502	58.954	551
58.979	504	59.004	562
59.029	526	59.055	579
59.081	542	59.105	594
59.131	558	59.156	610
59.182	570	59.207	622
59.232	580	59.258	635
59.283	591	59.308	647
59.334	596	59.359	651
59.385	599	59.409	651
59.435	597	59.461	645
59.486	598	59.511	642
59.536	591	59.562	632
59.588	574	59.612	619
59.638	557	59.663	607
59.689	550	59.714	588
59.739	529	59.765	571
59.790	516	59.815	559
59.840	503	59.866	540
59.892	489	59.916	526
59.942	477	59.967	515
59.993	469	60.018	510
60.043	464	60.069	506
60.094	461	60.119	503
60.145	463	60.170	506
60.196	467	60.220	512
60.246	473	60.272	523
60.297	487	60.322	534
60.347	501	60.373	549
60.399	520	60.423	565
60.449	528	60.474	580
60.500	543	60.525	590
60.550	556	60.576	614
60.601	570	60.626	629
60.651	582	60.677	640
60.703	591	60.727	642
60.753	596	60.778	652
60.804	599	60.829	649
60.854	596	60.880	644
60.905	591	60.930	640
60.956	583	60.981	631
61.007	574	61.031	621
61.057	559	61.083	610
61.108	549	61.133	590
61.158	530	61.184	575
61.210	516	61.234	560
61.260	497	61.285	535
61.311	487	61.336	534
61.361	477	61.387	516
61.412	469	61.438	514
61.462	467	61.488	507
61.514	465	61.539	508
61.564	470	61.589	508
61.615	476	61.641	515
61.665	481	61.691	524
61.716	489	61.742	536
61.767	505	61.792	550
61.818	520	61.843	566
61.868	531	61.894	581
61.919	542	61.945	600
61.969	558	61.995	618
62.021	570	62.046	623
62.071	581	62.096	638
62.122	588	62.148	641
62.172	595	62.198	652
62.223	597	62.249	648
62.274	597	62.299	645
62.325	588	62.350	639
62.375	574	62.400	629
62.426	572	62.452	615
62.476	561	62.502	602
62.527	542	62.553	586
62.578	529	62.603	571
62.629	515	62.654	558
62.679	501	62.705	544
62.730	489	62.756	525
62.780	478	62.806	512
62.832	469	62.857	515
62.882	465	62.907	506
62.933	466	62.959	507
62.983	469	63.009	509
63.034	477	63.060	516
63.085	477	63.110	526
63.136	489	63.161	536
63.186	500	63.211	552
63.237	510	63.263	564
63.287	531	63.313	585
63.338	546	63.364	599
63.389	561	63.414	612
63.440	572	63.465	620
63.490	582	63.516	635
63.541	586	63.567	641
63.591	594	63.617	646
63.643	596	63.668	646
63.693	593	63.718	643
63.744	588	63.770	636
63.794	579	63.820	627
63.845	567	63.871	615
63.896	557	63.921	599
63.947	539	63.972	585
63.997	527	64.022	565
64.048	513	64.074	551
64.098	495	64.124	546
64.149	488	64.175	529
64.200	478	64.225	507
64.251	465	64.276	513
64.301	467	64.327	499
64.352	463	64.378	508
64.402	472	64.428	511
64.454	474	64.479	520
64.504	481	64.529	527
64.555	504	64.581	540
64.605	501	64.631	554
64.656	513	64.682	572
64.707	534	64.732	586
64.758	549	64.783	597
64.808	560	64.834	613
64.859	572	64.885	625
64.909	585	64.935	641
64.960	588	64.986	647
65.011	592	65.036	646
65.062	593	65.087	641
65.113	594	65.138	641
65.163	584	65.189	636
65.214	582	65.239	623
65.265	561	65.290	612
65.316	555	65.340	597
65.366	541	65.392	585
65.417	527	65.442	568
65.467	512	65.493	553
65.519	503	65.543	543
65.569	487	65.594	522
65.620	478	65.645	517
65.670	473	65.696	514
65.721	469	65.746	508
65.771	470	65.797	509
65.823	467	65.847	513
65.873	480	65.898	521
65.924	480	65.949	530
65.974	497	66.000	542
66.025	507	66.050	556
66.076	520	66.101	570
66.127	534	66.151	586
66.177	542	66.203	595
66.228	560	66.253	615
66.278	569	66.304	625
66.330	581	66.354	636
66.380	585	66.405	636
66.431	590	66.456	645
66.481	590	66.507	643
66.532	591	66.557	638
66.582	583	66.608	633
66.634	577	66.658	623
66.684	563	66.709	608
66.735	553	66.760	599
66.785	538	66.811	577
66.836	525	66.861	564
66.887	512	66.912	542
66.938	500	66.962	543
66.988	487	67.014	527
67.039	480	67.064	519
67.089	467	67.115	510
67.141	470	67.165	509
67.191	468	67.216	511
67.242	472	67.267	513
67.292	480	67.318	517
67.343	489	67.368	532
67.394	503	67.419	541
67.445	510	67.469	557
67.495	522	67.520	574
67.546	535	67.571	586
67.596	548	67.622	600
67.647	562	67.672	614
67.698	571	67.723	628
67.749	575	67.773	631
67.799	586	67.825	641
67.850	589	67.875	642
67.900	588	67.926	642
67.952	590	67.976	637
68.002	584	68.027	631
68.053	572	68.078	620
68.103	557	68.129	609
68.154	551	68.180	594
68.205	537	68.230	569
68.256	524	68.281	566
68.306	511	68.331	547
68.357	501	68.383	534
68.407	489	68.433	527
68.458	481	68.484	517
68.509	476	68.534	505
68.560	468	68.585	510
68.610	473	68.636	512
68.661	475	68.687	515
68.711	480	68.737	525
68.763	488	68.788	532
68.813	492	68.838	547
68.864	510	68.890	559
68.914	523	68.940	577
68.965	536	68.991	584
69.016	549	69.041	598
69.067	560	69.092	616
69.117	571	69.142	628
69.168	580	69.194	639
69.218	584	69.244	641
69.269	588	69.295	641
69.320	589	69.345	641
69.371	581	69.396	636
69.421	578	69.447	631
69.472	573	69.498	618
69.522	566	69.548	607
69.574	553	69.599	598
69.624	536	69.649	577
69.675	529	69.701	559
69.725	511	69.751	546
69.776	501	69.802	535
69.827	489	69.852	514
69.878	481	69.903	518
69.928	475	69.954	512
69.979	477	70.005	512
70.029	473	70.055	513
70.080	479	70.106	523
70.131	480	70.156	525
70.182	492	70.207	535
70.232	501	70.258	549
70.283	512	70.309	563
70.333	524	70.359	576
70.385	537	70.410	584
70.435	550	70.460	605
70.486	561	70.512	614
70.536	571	70.562	623
70.587	579	70.613	632
70.638	585	70.663	639
70.689	588	70.714	641
70.739	580	70.765	638
70.790	585	70.816	634
70.840	577	70.866	626
70.891	565	70.917	615
70.942	559	70.967	605
70.993	547	71.018	589
71.043	535	71.069	578
71.094	520	71.120	562
71.144	511	71.170	552
71.196	499	71.221	533
71.246	490	71.271	529
71.297	483	71.323	519
71.347	475	71.373	518
71.398	474	71.424	513
71.449	478	71.474	516
71.500	485	71.525	523
71.550	482	71.576	530
71.601	491	71.627	539
71.651	499	71.677	551
71.702	514	71.728	564
71.753	525	71.778	582
71.804	538	71.829	589
71.854	549	71.880	605
71.905	561	71.931	612
71.955	572	71.981	632
72.007	579	72.032	634
72.057	582	72.082	638
72.108	587	72.134	632
72.158	582	72.184	635
72.209	581	72.235	632
72.260	578	72.285	624
72.311	564	72.336	614
72.361	558	72.387	601
72.412	546	72.438	588
72.462	535	72.488	576
72.514	521	72.539	566
72.564	511	72.589	546
72.615	499	72.640	531
72.665	488	72.691	518
72.716	484	72.742	519
72.766	480	72.792	521
72.818	475	72.843	514
72.868	475	72.893	517
72.919	483	72.945	523
72.969	490	72.995	532
73.020	497	73.046	542
73.071	515	73.096	554
73.122	515	73.147	568
73.172	531	73.198	580
73.223	539	73.249	591
73.273	551	73.299	614
73.325	561	73.350	615
73.375	571	73.400	631
73.426	581	73.451	636
73.476	582	73.502	637
73.527	585	73.553	641
73.577	586	73.603	635
73.629	577	73.654	631
73.679	578	73.704	621
73.730	569	73.756	612
73.780	561	73.806	599
73.831	546	73.857	587
73.882	534	73.907	573
73.933	521	73.958	560
73.983	510	74.009	543
74.034	499	74.060	537
74.084	494	74.110	529
74.136	483	74.161	521
74.186	479	74.211	517
74.237	477	74.262	515
74.287	476	74.313	519
74.338	483	74.364	524
74.388	483	74.414	530
74.440	496	74.465	544
74.490	507	74.515	554
74.541	517	74.567	568
74.591	527	74.617	581
74.642	539	74.668	594
74.693	552	74.718	612
74.744	562	74.769	620
74.794	572	74.820	626
74.845	578	74.871	633
74.895	581	74.921	636
74.947	585	74.972	635
74.997	582	75.022	632
75.048	583	75.074	626
75.098	568	75.124	619
75.149	561	75.175	609
75.199	553	75.225	598
75.251	544	75.276	584
75.301	533	75.326	573
75.352	521	75.378	554
75.402	508	75.428	550
75.453	498	75.479	537
75.504	490	75.529	526
75.555	483	75.580	520
75.605	479	75.631	520
75.656	476	75.682	518
75.706	483	75.732	522
75.758	478	75.783	526
75.808	491	75.833	535
75.859	498	75.885	545
75.909	508	75.935	556
75.960	513	75.986	573
76.010	529	76.036	582
76.062	542	76.087	601
76.112	548	76.137	606
76.163	562	76.189	617
76.213	568	76.239	627
76.264	577	76.290	631
76.315	581	76.340	634
76.366	583	76.391	634
76.416	584	76.442	632
76.467	580	76.493	623
76.517	574	76.543	617
76.569	561	76.594	607
76.619	551	76.644	595
76.670	540	76.696	580
76.720	530	76.746	571
76.771	521	76.797	558
76.821	508	76.847	544
76.873	494	76.898	541
76.923	491	76.948	529
76.974	485	77.000	521
77.024	481	77.050	519
77.075	481	77.101	519
77.126	480	77.151	524
77.177	481	77.202	528
77.227	487	77.253	536
77.278	504	77.304	544
77.328	512	77.354	558
77.380	521	77.405	572
77.430	531	77.455	581
77.481	542	77.507	593
77.531	556	77.557	606
77.582	566	77.608	616
77.632	571	77.658	631
77.684	577	77.709	631
77.735	580	77.759	633
77.785	576	77.811	631
77.836	580	77.861	629
77.886	572	77.912	623
77.938	570	77.962	615
77.988	559	78.013	604
78.039	554	78.064	593
78.089	541	78.115	581
78.140	532	78.165	567
78.191	518	78.216	554
78.242	509	78.266	540
78.292	498	78.318	531
78.343	491	78.368	533
78.393	485	78.419	525
78.445	482	78.469	523
78.495	482	78.520	522
78.546	483	78.570	524
78.596	481	78.622	530
78.647	495	78.672	539
78.697	507	78.723	548
78.749	505	78.773	560
78.799	523	78.824	570
78.850	531	78.875	587
78.900	543	78.926	600
78.951	554	78.976	598
79.002	563	79.027	618
79.053	575	79.077	627
79.103	576	79.129	628
79.154	583	79.179	631
79.204	583	79.230	630
79.256	578	79.280	624
79.306	580	79.331	617
79.357	568	79.381	613
79.407	561	79.433	602
79.458	551	79.483	591
79.508	537	79.534	581
79.560	529	79.584	567
79.610	518	79.635	553
79.661	508	79.686	548
79.711	499	79.737	530
79.762	491	79.787	531
79.813	482	79.838	524
79.864	483	79.888	520
79.914	479	79.940	524
79.965	480	79.990	527
80.015	488	80.041	532
80.067	492	80.091	540
80.117	507	80.142	550
80.168	511	80.192	561
80.218	521	80.244	573
80.269	530	80.294	579
80.319	544	80.345	598
80.371	556	80.395	604
80.421	562	80.446	611
80.472	571	80.497	627
80.522	578	80.548	627
80.573	580	80.598	628
80.624	574	80.649	629
80.675	574	80.700	625
80.725	575	80.751	618
80.776	565	80.802	611
80.826	559	80.852	601
80.878	549	80.903	590
80.928	541	80.953	579
80.979	527	81.005	565
81.029	516	81.055	557
81.080	508	81.106	543
81.130	497	81.156	536
81.182	495	81.207	530
81.232	483	81.257	525
81.283	481	81.309	521
81.333	482	81.359	525
81.384	485	81.410	523
81.435	491	81.460	535
81.486	499	81.511	543
81.536	504	81.562	553
81.587	514	81.613	564
81.637	524	81.663	575
81.689	532	81.714	587
81.739	545	81.764	604
81.790	555	81.816	611
81.840	563	81.866	622
81.891	571	81.917	623
81.941	574	81.967	629
81.993	580	82.018	627
82.043	578	82.068	630
82.094	578	82.120	622
82.144	573	82.170	618
82.195	563	82.221	608
82.246	559	82.271	595
82.297	547	82.322	587
82.347	542	82.373	577
82.398	528	82.424	561
82.448	517	82.474	553
82.500	509	82.525	544
82.550	498	82.575	540
82.601	492	82.627	531
82.651	485	82.677	526
82.702	485	82.728	525
82.752	485	82.778	527
82.804	482	82.829	530
82.854	492	82.879	542
82.905	499	82.931	545
82.955	507	82.981	555
83.006	508	83.032	569
83.057	525	83.082	575
83.108	539	83.133	585
83.158	547	83.184	595
83.209	557	83.235	607
83.259	565	83.285	612
83.311	571	83.336	618
83.361	576	83.386	624
83.412	579	83.438	625
83.462	577	83.488	628
83.513	567	83.539	620
83.563	574	83.589	615
83.615	567	83.640	606
83.665	558	83.690	596
83.716	546	83.742	587
83.766	537	83.792	575
83.817	526	83.843	571
83.868	516	83.893	553
83.919	507	83.944	541
83.970	501	83.995	538
84.020	491	84.046	535
84.071	486	84.096	528
84.122	484	84.147	527
84.173	483	84.197	528
84.223	486	84.249	533
84.274	494	84.299	543
84.324	492	84.350	547
84.376	507	84.400	557
84.426	515	84.451	567
84.477	530	84.501	575
84.527	539	84.553	586
84.578	548	84.603	603
84.628	560	84.654	609
84.680	564	84.704	620
84.730	571	84.755	621
84.781	576	84.806	624
84.831	576	84.857	626
84.882	578	84.907	623
84.933	576	84.958	618
84.984	565	85.008	614
85.034	568	85.060	604
85.085	554	85.110	598
85.135	547	85.161	586
85.187	535	85.211	572
85.237	524	85.262	573
85.288	518	85.312	548
85.338	508	85.364	541
85.389	497	85.414	537
85.439	494	85.465	532
85.491	492	85.515	531
85.541	483	85.566	529
85.592	478	85.617	530
85.642	484	85.668	539
85.693	491	85.718	540
85.744	495	85.769	548
85.795	509	85.819	557
85.845	519	85.871	568
85.896	528	85.921	573
85.946	538	85.972	588
85.998	548	86.022	602
86.048	557	86.073	610
86.099	563	86.123	611
86.149	572	86.175	619
86.200	573	86.225	622
86.250	578	86.276	624
86.302	582	86.326	623
86.352	570	86.377	618
86.403	581	86.428	612
86.453	561	86.479	604
86.504	556	86.529	592
86.555	545	86.580	583
86.606	536	86.630	572
86.656	525	86.682	554
86.707	515	86.732	555
86.757	504	86.783	550
86.809	497	86.833	536
86.859	494	86.884	533
86.910	489	86.934	530
86.960	490	86.986	529
87.011	488	87.037	530
87.061	496	87.087	536
87.113	494	87.138	541
87.163	500	87.188	549
87.214	510	87.240	546
87.264	521	87.290	565
87.315	529	87.341	576
87.366	540	87.391	590
87.417	549	87.442	593
87.467	559	87.493	608
87.518	564	87.544	613
87.568	572	87.594	619
87.620	575	87.645	625
87.670	575	87.695	621
87.721	573	87.747	621
87.771	566	87.797	616
87.822	559	87.848	613
87.872	560	87.898	602
87.924	556	87.949	595
87.974	543	87.999	582
88.025	532	88.051	574
88.075	524	88.101	562
88.126	512	88.152	552
88.177	507	88.202	539
88.228	496	88.253	539
88.278	492	88.304	534
88.329	489	88.355	531
88.379	491	88.405	531
88.431	485	88.456	533
88.481	493	88.506	537
88.532	504	88.558	542
88.582	505	88.608	550
88.633	513	88.659	557
88.683	522	88.709	570
88.735	531	88.760	587
88.785	538	88.810	590
88.836	547	88.862	601
88.886	558	88.912	605
88.937	563	88.963	612
88.988	570	89.013	617
89.039	573	89.064	621
89.089	576	89.115	620
89.140	568	89.166	618
89.190	572	89.216	613
89.242	568	89.267	608
89.292	559	89.317	599
89.343	552	89.369	592
89.393	542	89.419	576
89.444	532	89.470	570
89.494	521	89.520	568
89.546	514	89.571	555
89.596	503	89.621	545
89.647	495	89.673	539
89.697	491	89.723	537
89.748	488	89.774	533
89.799	488	89.824	531
89.850	493	89.875	532
89.900	489	89.926	539
89.951	494	89.977	544
90.001	504	90.027	552
90.053	517	90.078	564
90.103	529	90.128	571
90.154	533	90.180	571
90.204	542	90.230	590
90.255	553	90.281	600
90.306	559	90.331	608
90.357	565	90.382	614
90.407	572	90.432	617
90.458	568	90.484	619
90.508	577	90.534	619
90.559	579	90.585	617
90.610	564	90.635	612
90.661	556	90.686	611
90.711	557	90.737	604
90.762	549	90.788	591
90.812	539	90.838	580
90.864	534	90.889	568
90.914	521	90.939	558
90.965	512	90.991	555
91.015	505	91.041	547
91.066	499	91.092	539
91.117	489	91.142	535
91.168	490	91.193	534
91.218	488	91.243	533
91.269	496	91.295	541
91.319	499	91.345	539
91.370	504	91.396	544
91.421	508	91.446	551
91.472	517	91.497	561
91.523	525	91.548	576
91.573	534	91.599	582
91.624	543	91.649	595
91.675	558	91.700	596
91.726	559	91.750	605
