#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.472	582	58.498	515
58.522	588	58.548	513
58.573	586	58.599	516
58.624	588	58.649	518
58.675	579	58.700	528
58.725	575	58.751	537
58.776	564	58.802	549
58.826	554	58.852	563
58.878	545	58.903	580
58.928	522	58.953	594
58.979	514	59.005	602
59.029	502	59.055	620
59.080	492	59.106	631
59.131	483	59.156	634
59.182	478	59.207	644
59.232	475	59.258	645
59.283	477	59.309	637
59.333	478	59.359	634
59.384	486	59.410	624
59.435	497	59.460	613
59.486	510	59.511	598
59.536	521	59.562	585
59.587	525	59.613	569
59.637	544	59.663	554
59.689	562	59.714	537
59.739	569	59.764	529
59.790	577	59.816	523
59.840	577	59.866	516
59.891	587	59.917	517
59.942	588	59.967	517
59.993	585	60.018	519
60.043	584	60.069	528
60.094	566	60.120	539
60.144	563	60.170	550
60.195	553	60.221	567
60.246	538	60.271	581
60.297	525	60.322	593
60.347	516	60.373	615
60.398	499	60.424	622
60.448	491	60.474	631
60.500	480	60.525	640
60.550	477	60.575	643
60.601	476	60.627	635
60.651	478	60.677	638
60.702	481	60.728	629
60.753	489	60.778	624
60.804	497	60.829	608
60.854	513	60.880	596
60.905	524	60.931	582
60.955	534	60.981	566
61.006	548	61.032	553
61.057	564	61.082	539
61.108	567	61.133	529
61.158	577	61.184	522
61.209	579	61.235	516
61.259	588	61.285	516
61.311	588	61.336	517
61.361	583	61.386	523
61.412	577	61.438	530
61.462	572	61.488	545
61.513	559	61.539	556
61.564	547	61.589	569
61.615	535	61.640	583
61.665	523	61.691	597
61.716	511	61.742	610
61.766	499	61.792	621
61.818	477	61.843	631
61.868	479	61.893	637
61.919	472	61.944	646
61.969	475	61.995	640
62.020	480	62.046	634
62.070	484	62.096	630
62.122	495	62.147	623
62.172	500	62.197	609
62.223	512	62.249	597
62.273	529	62.299	578
62.324	536	62.350	560
62.375	550	62.400	557
62.426	563	62.451	540
62.476	568	62.502	528
62.527	574	62.553	522
62.577	587	62.603	512
62.629	591	62.654	522
62.679	584	62.704	519
62.730	583	62.755	524
62.780	575	62.806	533
62.831	568	62.857	545
62.881	557	62.907	562
62.933	542	62.958	572
62.983	531	63.008	579
63.034	518	63.060	599
63.084	507	63.110	611
63.135	503	63.161	624
63.186	488	63.211	632
63.237	481	63.262	638
63.287	474	63.313	640
63.338	480	63.364	638
63.388	478	63.414	638
63.440	481	63.465	625
63.490	497	63.515	616
63.541	504	63.566	608
63.591	515	63.617	594
63.642	528	63.668	571
63.692	542	63.718	561
63.744	550	63.769	548
63.794	564	63.819	538
63.845	573	63.871	530
63.895	583	63.921	522
63.946	585	63.972	521
63.997	579	64.022	519
64.048	588	64.073	520
64.098	584	64.124	527
64.149	576	64.175	535
64.199	564	64.225	542
64.251	551	64.276	561
64.301	540	64.326	572
64.352	527	64.378	587
64.402	516	64.428	603
64.453	504	64.479	618
64.503	496	64.529	625
64.555	487	64.580	630
64.605	482	64.630	638
64.656	486	64.682	639
64.706	475	64.732	635
64.757	480	64.783	630
64.808	487	64.833	623
64.859	496	64.884	611
64.909	511	64.935	603
64.960	518	64.986	589
65.010	531	65.036	572
65.062	544	65.087	558
65.112	554	65.137	541
65.163	564	65.189	536
65.213	574	65.239	531
65.264	580	65.290	529
65.314	584	65.340	511
65.366	586	65.391	525
65.416	583	65.441	532
65.467	579	65.493	530
65.517	570	65.543	539
65.568	560	65.594	550
65.619	554	65.644	563
65.670	533	65.695	580
65.720	522	65.746	589
65.771	514	65.797	601
65.821	503	65.847	613
65.873	493	65.898	627
65.923	484	65.948	627
65.974	481	66.000	643
66.024	481	66.050	634
66.075	481	66.101	635
66.125	486	66.151	628
66.177	494	66.202	620
66.227	498	66.252	611
66.278	512	66.304	599
66.328	528	66.354	586
66.379	538	66.405	572
66.431	547	66.455	559
66.481	554	66.506	547
66.532	568	66.557	537
66.582	577	66.608	535
66.633	580	66.658	520
66.684	584	66.709	512
66.735	584	66.759	526
66.785	580	66.811	526
66.836	573	66.861	538
66.886	567	66.912	540
66.938	559	66.962	549
66.988	546	67.013	566
67.039	532	67.063	577
67.089	525	67.115	592
67.140	514	67.165	603
67.190	501	67.216	614
67.242	488	67.266	623
67.292	482	67.317	630
67.343	482	67.368	638
67.393	481	67.419	638
67.444	487	67.469	639
67.495	488	67.520	623
67.546	493	67.570	618
67.596	503	67.622	612
67.647	512	67.672	594
67.697	525	67.723	584
67.749	541	67.773	570
67.799	550	67.824	559
67.850	560	67.874	547
67.900	564	67.926	536
67.951	570	67.976	529
68.001	575	68.027	523
68.053	584	68.077	527
68.103	579	68.128	526
68.154	574	68.179	527
68.204	573	68.230	532
68.255	565	68.280	542
68.306	554	68.331	556
68.357	541	68.381	569
68.407	531	68.433	579
68.458	520	68.483	594
68.508	507	68.534	606
68.560	499	68.584	615
68.610	494	68.635	624
68.661	485	68.685	628
68.711	486	68.737	631
68.762	476	68.787	632
68.812	484	68.838	630
68.864	489	68.888	624
68.914	496	68.939	615
68.965	504	68.990	607
69.015	515	69.041	590
69.066	527	69.091	582
69.117	538	69.142	566
69.168	550	69.192	561
69.218	564	69.244	547
69.269	571	69.294	536
69.319	577	69.345	524
69.371	586	69.395	526
69.421	583	69.446	523
69.472	583	69.496	522
69.522	573	69.548	533
69.573	572	69.599	542
69.623	562	69.649	549
69.675	553	69.700	557
69.725	544	69.750	576
69.776	530	69.802	581
69.826	517	69.852	604
69.877	507	69.903	609
69.928	498	69.953	612
69.979	489	70.004	629
70.029	486	70.055	628
70.080	481	70.106	629
70.130	478	70.156	628
70.182	482	70.207	626
70.232	492	70.257	620
70.283	498	70.309	612
70.333	507	70.359	612
70.384	518	70.410	588
70.434	530	70.460	585
70.486	544	70.511	577
70.536	552	70.561	554
70.587	568	70.613	546
70.637	570	70.663	538
70.688	577	70.714	533
70.739	582	70.764	527
70.790	579	70.815	528
70.840	583	70.866	529
70.891	578	70.917	530
70.941	566	70.967	542
70.993	558	71.018	551
71.043	548	71.068	563
71.094	541	71.120	575
71.144	530	71.170	587
71.195	513	71.221	597
71.245	506	71.271	604
71.297	496	71.322	613
71.347	488	71.372	627
71.398	487	71.424	630
71.448	481	71.474	629
71.499	482	71.525	631
71.550	487	71.575	624
71.601	495	71.626	616
71.651	493	71.677	609
71.702	511	71.728	598
71.752	522	71.778	586
71.804	530	71.829	575
71.854	543	71.879	563
71.905	555	71.931	553
71.955	565	71.981	546
72.006	568	72.032	528
72.056	575	72.082	527
72.108	581	72.133	529
72.158	581	72.183	528
72.209	579	72.235	532
72.259	574	72.285	537
72.310	567	72.336	545
72.361	560	72.386	555
72.412	549	72.437	566
72.462	542	72.488	577
72.513	522	72.539	589
72.563	513	72.589	598
72.615	502	72.640	605
72.665	493	72.690	617
72.716	488	72.742	622
72.766	483	72.792	632
72.817	484	72.843	629
72.867	482	72.893	616
72.919	487	72.944	626
72.969	493	72.994	615
73.020	503	73.046	608
73.070	516	73.096	595
73.121	517	73.147	584
73.172	525	73.197	573
73.223	540	73.248	563
73.274	555	73.299	553
73.324	567	73.350	543
73.375	573	73.400	533
73.426	578	73.451	530
73.477	580	73.501	529
73.527	577	73.553	532
73.578	578	73.603	536
73.628	573	73.654	539
73.680	565	73.704	551
73.730	556	73.755	560
73.781	546	73.805	572
73.831	534	73.857	579
73.882	521	73.907	590
73.932	520	73.958	601
73.984	504	74.008	611
74.034	489	74.059	621
74.085	487	74.110	623
74.135	483	74.161	626
74.186	483	74.211	630
74.237	484	74.262	621
74.288	488	74.312	629
74.338	495	74.364	605
74.389	503	74.414	602
74.439	514	74.465	598
74.491	525	74.515	582
74.541	533	74.566	570
74.592	546	74.616	557
74.642	552	74.668	551
74.693	562	74.718	543
74.743	577	74.769	537
74.795	576	74.819	533
74.845	582	74.870	531
74.896	580	74.921	535
74.946	576	74.972	543
74.997	571	75.022	539
75.048	563	75.073	560
75.099	554	75.123	564
75.149	543	75.175	583
75.200	533	75.225	586
75.250	522	75.276	594
75.302	512	75.326	602
75.352	503	75.377	611
75.403	492	75.427	618
75.453	486	75.479	623
75.504	484	75.529	625
75.554	491	75.580	625
75.606	487	75.630	620
75.656	490	75.681	615
75.707	497	75.732	611
75.757	506	75.783	599
75.808	515	75.833	590
75.859	521	75.884	572
75.910	537	75.934	572
75.960	546	75.986	548
76.011	558	76.036	550
76.061	567	76.087	548
76.113	577	76.137	540
76.163	579	76.188	535
76.214	579	76.238	535
76.264	578	76.290	535
76.315	573	76.341	543
76.365	569	76.391	545
76.417	560	76.442	551
76.467	553	76.492	566
76.518	543	76.544	572
76.568	531	76.594	585
76.619	520	76.645	598
76.670	508	76.695	601
76.721	501	76.746	612
76.771	493	76.797	617
76.822	488	76.848	621
76.872	485	76.898	623
76.924	486	76.949	621
76.974	490	76.999	619
77.025	497	77.051	612
77.075	493	77.101	604
77.126	498	77.152	600
77.176	516	77.202	589
77.228	527	77.253	580
77.278	539	77.303	566
77.329	551	77.355	552
77.379	558	77.405	551
77.430	568	77.456	544
77.481	576	77.506	535
77.532	579	77.557	534
77.582	577	77.608	535
77.633	577	77.659	538
77.683	574	77.709	543
77.735	572	77.760	547
77.785	570	77.810	557
77.836	550	77.862	565
77.886	539	77.912	582
77.937	530	77.963	588
77.987	520	78.013	595
78.039	508	78.064	619
78.089	500	78.114	611
78.140	493	78.166	614
78.190	488	78.216	616
78.241	485	78.267	620
78.292	486	78.317	620
78.343	487	78.368	616
78.393	495	78.419	610
78.444	502	78.470	601
78.494	509	78.520	593
78.546	522	78.571	585
78.596	535	78.621	570
78.647	542	78.673	563
78.697	551	78.723	563
78.748	559	78.774	535
78.798	571	78.824	542
78.850	572	78.875	536
78.900	575	78.925	537
78.951	578	78.977	536
79.001	576	79.027	539
79.052	575	79.078	546
79.103	560	79.128	554
79.154	554	79.179	560
79.204	556	79.230	570
79.255	536	79.281	580
79.305	526	79.331	589
79.357	516	79.382	600
79.407	508	79.432	606
79.458	500	79.484	621
79.508	493	79.534	612
79.559	489	79.585	620
79.610	479	79.635	620
79.661	494	79.686	620
79.711	491	79.736	614
79.762	498	79.788	608
79.812	504	79.838	599
79.863	513	79.889	589
79.914	524	79.939	580
79.965	532	79.990	572
80.015	542	80.041	562
80.066	556	80.092	553
80.116	554	80.142	543
80.168	567	80.193	534
80.218	573	80.243	539
80.269	576	80.295	533
80.319	575	80.345	538
80.370	574	80.396	542
80.421	570	80.446	546
80.472	562	80.497	553
80.522	558	80.547	563
80.573	539	80.599	572
80.623	537	80.649	583
80.674	519	80.700	592
80.725	523	80.750	601
80.776	507	80.801	612
80.827	503	80.852	615
80.877	494	80.903	620
80.928	490	80.953	622
80.979	488	81.004	617
81.030	488	81.054	611
81.080	493	81.106	607
81.131	491	81.156	605
81.181	500	81.207	596
81.233	514	81.257	590
81.283	523	81.308	579
81.334	534	81.358	567
81.384	540	81.410	559
81.435	552	81.460	551
81.485	571	81.511	544
81.537	566	81.561	540
81.587	575	81.612	540
81.638	575	81.663	539
81.688	575	81.714	538
81.739	573	81.764	542
81.790	568	81.815	558
81.841	562	81.865	561
81.891	555	81.917	566
81.942	544	81.967	573
81.992	534	82.018	575
82.044	518	82.068	594
82.094	512	82.119	602
82.145	510	82.170	610
82.195	504	82.221	615
82.246	495	82.271	618
82.296	488	82.322	621
82.348	489	82.372	620
82.398	495	82.423	614
82.449	495	82.474	608
82.499	500	82.525	604
82.550	508	82.575	589
82.601	511	82.626	587
82.652	526	82.676	577
82.702	532	82.728	563
82.753	543	82.778	558
82.803	553	82.829	548
82.855	563	82.879	544
82.905	560	82.930	540
82.956	569	82.981	539
83.006	570	83.032	537
83.057	576	83.082	536
83.107	563	83.133	545
83.159	572	83.183	552
83.209	559	83.234	559
83.260	552	83.285	568
83.310	542	83.336	577
83.361	532	83.386	581
83.412	520	83.437	594
83.463	515	83.487	606
83.513	506	83.539	612
83.564	503	83.589	627
83.614	503	83.640	619
83.666	491	83.690	619
83.716	491	83.741	618
83.767	489	83.792	614
83.817	494	83.843	608
83.868	506	83.894	601
83.918	507	83.944	596
83.970	519	83.995	585
84.020	527	84.045	569
84.071	535	84.097	563
84.121	545	84.147	554
84.172	550	84.198	540
84.223	563	84.248	545
84.274	568	84.299	540
84.324	570	84.350	539
84.375	571	84.401	540
84.425	568	84.451	542
84.477	574	84.502	546
84.527	563	84.552	555
84.578	558	84.604	561
84.628	547	84.654	573
84.679	541	84.705	580
84.730	533	84.755	585
84.781	521	84.806	601
84.831	512	84.856	604
84.882	506	84.908	603
84.932	498	84.958	617
84.983	495	85.009	626
85.034	493	85.059	618
85.085	493	85.110	616
85.135	495	85.161	612
85.186	502	85.212	604
85.236	505	85.262	598
85.288	516	85.313	590
85.338	513	85.363	580
85.389	526	85.415	571
85.439	537	85.465	562
85.490	544	85.516	555
85.541	555	85.566	544
85.592	559	85.617	540
85.642	565	85.667	541
85.693	569	85.719	540
85.743	569	85.769	542
85.794	569	85.820	540
85.845	564	85.870	550
85.896	559	85.921	553
85.946	546	85.972	564
85.997	543	86.023	571
86.047	536	86.073	581
86.099	525	86.124	586
86.149	519	86.174	601
86.200	511	86.226	608
86.250	505	86.276	618
86.301	499	86.327	614
86.352	496	86.377	619
86.403	493	86.428	618
86.453	486	86.478	615
86.504	496	86.530	614
86.554	501	86.580	604
86.605	501	86.631	598
86.656	517	86.681	589
86.707	524	86.732	580
86.757	526	86.783	568
86.808	544	86.834	564
86.858	546	86.884	553
86.910	554	86.935	546
86.960	560	86.985	542
87.011	562	87.037	538
87.061	569	87.087	549
87.112	569	87.138	538
87.163	566	87.188	546
87.214	561	87.239	547
87.264	557	87.290	560
87.315	551	87.341	562
87.365	543	87.391	575
87.416	531	87.442	583
87.467	523	87.492	593
87.518	515	87.543	600
87.569	507	87.594	608
87.619	508	87.645	613
87.670	502	87.695	616
87.721	494	87.746	618
87.772	496	87.796	616
87.822	495	87.848	607
87.873	498	87.898	611
87.923	503	87.949	610
87.975	507	87.999	594
88.025	518	88.050	597
88.076	525	88.101	577
88.126	529	88.152	567
88.177	540	88.202	559
88.227	548	88.253	550
88.279	556	88.303	544
88.329	557	88.354	542
88.380	560	88.405	541
88.430	574	88.456	541
88.481	565	88.506	542
88.532	564	88.557	545
88.583	560	88.607	548
88.633	555	88.659	566
88.684	550	88.709	568
88.734	540	88.760	580
88.786	534	88.810	585
88.836	526	88.861	595
88.887	517	88.912	598
88.937	511	88.963	609
88.988	508	89.013	621
89.038	495	89.064	617
89.090	503	89.114	613
89.140	501	89.165	616
89.191	502	89.216	612
89.241	498	89.267	607
89.292	506	89.317	606
89.343	512	89.368	598
89.394	519	89.418	591
89.444	526	89.470	572
89.495	542	89.520	565
89.545	542	89.571	561
89.597	547	89.621	549
89.647	555	89.672	535
89.698	559	89.723	539
89.748	560	89.774	541
89.799	564	89.824	541
89.850	575	89.875	546
89.901	564	89.925	548
89.951	564	89.976	553
90.002	551	90.027	561
90.052	545	90.078	569
90.103	539	90.128	577
90.154	532	90.179	589
90.205	524	90.229	595
90.255	517	90.281	603
90.306	509	90.331	606
90.356	505	90.382	611
90.408	499	90.432	615
90.458	496	90.483	614
90.509	505	90.534	615
90.559	500	90.585	613
90.610	499	90.636	606
90.661	502	90.686	607
90.712	511	90.737	592
90.762	521	90.787	578
90.813	530	90.839	573
90.863	536	90.889	568
90.914	538	90.940	554
90.965	551	90.990	546
91.016	556	91.041	548
91.066	561	91.092	547
91.117	561	91.143	542
91.167	561	91.193	541
91.219	565	91.244	542
91.269	561	91.294	552
91.320	554	91.346	556
91.370	547	91.396	563
91.421	545	91.447	569
91.472	534	91.497	579
91.523	528	91.548	589
91.573	528	91.598	596
91.624	512	91.650	608
91.674	509	91.700	607
91.725	506	91.751	607
91.776	500	91.801	620
91.827	499	91.852	620
91.877	497	91.903	614
91.928	500	91.954	609
91.978	507	92.004	603
92.030	517	92.055	597
92.080	515	92.105	589
92.131	521	92.157	579
92.181	534	92.207	573
92.232	537	92.258	563
92.283	544	92.308	558
92.334	551	92.359	548
92.384	557	92.410	544
92.435	556	92.461	536
92.485	563	92.511	549
92.536	562	92.562	544
92.587	562	92.612	546
92.638	558	92.663	545
92.688	552	92.714	557
92.739	547	92.765	564
92.789	545	92.815	579
92.841	529	92.866	581
92.891	527	92.916	591
92.942	524	92.968	597
92.992	515	93.018	601
93.043	510	93.069	610
93.094	504	93.119	605
93.145	501	93.170	617
93.195	500	93.221	619
93.246	502	93.272	608
93.296	501	93.322	603
93.347	506	93.373	599
93.398	513	93.423	597
93.449	518	93.474	588
93.499	525	93.525	579
93.550	538	93.576	571
93.600	539	93.626	564
93.652	548	93.677	550
93.702	553	93.727	551
93.753	558	93.779	548
93.803	559	93.829	549
93.854	561	93.880	537
93.905	562	93.930	546
93.956	559	93.981	547
94.006	556	94.032	555
94.057	551	94.083	559
94.107	546	94.133	564
94.158	537	94.184	575
94.209	531	94.234	579
94.260	525	94.285	589
94.310	518	94.336	597
94.361	516	94.387	604
94.411	507	94.437	610
94.463	503	94.488	612
94.513	501	94.538	615
94.564	501	94.590	615
94.614	503	94.640	614
94.665	505	94.691	603
94.716	507	94.741	595
94.767	521	94.792	588
94.817	520	94.843	587
94.868	529	94.894	580
94.918	534	94.944	570
94.970	544	94.995	563
95.020	551	95.045	557
95.071	557	95.096	546
95.121	563	95.147	542
95.172	562	95.198	544
95.222	564	95.248	544
95.274	558	95.299	546
95.324	558	95.349	552
95.375	554	95.401	549
95.425	550	95.451	566
95.476	544	95.502	578
95.527	536	95.552	583
95.578	525	95.603	587
95.628	523	95.654	586
95.679	516	95.705	597
95.729	510	95.755	604
95.781	515	95.806	609
95.831	508	95.856	611
95.882	508	95.907	618
95.932	501	95.958	615
95.983	502	96.009	609
96.033	507	96.059	605
96.085	512	96.110	602
96.135	517	96.160	592
96.186	524	96.212	583
96.236	531	96.262	577
96.287	537	96.313	570
96.338	543	96.363	565
96.389	549	96.414	557
96.439	548	96.465	551
96.490	557	96.516	548
96.540	557	96.566	547
96.592	559	96.617	547
96.642	554	96.667	548
96.693	555	96.718	553
96.743	557	96.769	557
96.794	547	96.820	566
96.844	541	96.870	564
96.896	535	96.921	578
96.946	528	96.971	591
96.997	522	97.023	591
97.047	517	97.073	602
97.098	512	97.124	602
97.149	507	97.174	610
97.200	505	97.225	609
97.250	504	97.276	620
97.301	509	97.327	610
