#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.472	523	58.497	593
58.523	543	58.548	575
58.574	555	58.598	558
58.624	575	58.650	542
58.675	602	58.700	528
58.725	609	58.751	518
58.777	615	58.801	510
58.827	625	58.852	508
58.878	623	58.903	509
58.928	621	58.954	514
58.979	609	59.005	520
59.030	599	59.055	537
59.081	583	59.106	559
59.131	566	59.156	566
59.182	546	59.208	582
59.232	533	59.258	597
59.283	507	59.309	623
59.334	488	59.359	630
59.385	474	59.410	642
59.435	471	59.461	651
59.486	463	59.512	653
59.536	456	59.562	657
59.588	459	59.613	653
59.638	470	59.663	646
59.689	478	59.715	634
59.739	491	59.765	624
59.790	509	59.816	599
59.841	526	59.866	588
59.892	546	59.917	573
59.942	565	59.967	554
59.993	581	60.019	539
60.043	596	60.069	523
60.094	612	60.120	517
60.145	625	60.170	511
60.196	624	60.221	509
60.246	622	60.272	511
60.297	615	60.323	517
60.347	612	60.373	524
60.399	593	60.424	535
60.449	578	60.474	559
60.500	562	60.526	566
60.550	545	60.576	591
60.601	526	60.627	606
60.652	508	60.677	618
60.703	492	60.728	631
60.753	477	60.779	643
60.804	472	60.830	648
60.854	462	60.880	654
60.905	466	60.931	655
60.956	465	60.981	646
61.007	468	61.032	643
61.057	484	61.083	631
61.108	493	61.134	614
61.158	511	61.184	598
61.210	528	61.235	587
61.260	546	61.285	564
61.311	568	61.337	552
61.361	585	61.387	541
61.412	597	61.438	523
61.463	610	61.488	516
61.514	619	61.539	509
61.564	624	61.590	511
61.615	616	61.641	513
61.665	611	61.691	522
61.716	600	61.742	529
61.767	597	61.792	544
61.818	577	61.843	558
61.868	561	61.894	576
61.919	544	61.945	591
61.969	523	61.995	603
62.021	506	62.046	623
62.071	490	62.096	635
62.122	479	62.148	638
62.172	467	62.198	648
62.223	463	62.249	653
62.274	467	62.299	655
62.325	462	62.350	647
62.375	476	62.401	639
62.426	487	62.452	626
62.476	499	62.502	612
62.527	515	62.553	603
62.578	531	62.603	580
62.629	551	62.654	564
62.679	575	62.705	549
62.730	585	62.756	531
62.780	593	62.806	521
62.832	610	62.857	510
62.882	616	62.907	513
62.933	619	62.959	506
62.983	619	63.009	517
63.034	615	63.060	524
63.085	605	63.110	534
63.136	586	63.161	547
63.186	576	63.212	562
63.237	555	63.263	578
63.287	535	63.313	593
63.339	527	63.364	610
63.389	503	63.414	624
63.440	489	63.465	635
63.490	477	63.516	646
63.541	468	63.567	654
63.591	464	63.617	649
63.643	463	63.668	655
63.693	467	63.718	644
63.744	475	63.770	632
63.794	487	63.820	628
63.845	502	63.871	608
63.896	520	63.921	590
63.947	534	63.972	576
63.997	555	64.023	560
64.048	572	64.074	548
64.098	585	64.124	531
64.150	602	64.175	522
64.200	608	64.225	516
64.251	616	64.276	515
64.301	617	64.327	512
64.352	616	64.378	518
64.402	609	64.428	531
64.454	601	64.479	542
64.504	586	64.529	552
64.555	571	64.581	567
64.605	559	64.631	582
64.656	536	64.682	598
64.707	510	64.732	613
64.758	500	64.783	625
64.808	489	64.834	638
64.859	475	64.885	644
64.909	469	64.935	649
64.961	464	64.986	650
65.011	465	65.036	647
65.062	469	65.087	631
65.112	479	65.138	627
65.163	488	65.189	618
65.213	505	65.239	604
65.265	521	65.290	587
65.315	539	65.340	563
65.366	554	65.392	556
65.416	569	65.442	542
65.467	587	65.493	530
65.518	601	65.543	521
65.569	614	65.594	516
65.619	612	65.645	517
65.670	616	65.696	515
65.720	607	65.746	520
65.772	606	65.797	536
65.822	598	65.847	539
65.873	583	65.899	559
65.923	570	65.949	571
65.974	551	66.000	584
66.024	530	66.050	602
66.076	509	66.101	614
66.126	501	66.151	631
66.177	494	66.203	640
66.227	482	66.253	650
66.278	475	66.304	650
66.329	470	66.354	646
66.380	466	66.405	648
66.430	472	66.456	639
66.481	479	66.507	629
66.531	493	66.557	608
66.583	509	66.608	593
66.633	523	66.658	586
66.684	542	66.710	571
66.734	559	66.760	552
66.785	574	66.811	540
66.835	591	66.861	529
66.887	599	66.912	529
66.937	609	66.962	515
66.988	609	67.014	515
67.038	609	67.064	514
67.089	611	67.115	523
67.140	605	67.165	532
67.191	594	67.216	545
67.241	581	67.267	554
67.292	565	67.318	575
67.342	548	67.368	585
67.394	531	67.419	610
67.444	516	67.469	617
67.495	500	67.521	632
67.545	493	67.571	640
67.596	476	67.622	648
67.646	473	67.672	650
67.698	464	67.723	648
67.748	466	67.773	643
67.799	478	67.825	633
67.849	485	67.875	621
67.900	496	67.926	606
67.952	511	67.976	591
68.002	527	68.027	572
68.053	544	68.078	562
68.103	560	68.129	552
68.154	576	68.179	531
68.205	587	68.230	525
68.256	597	68.280	522
68.306	607	68.332	516
68.357	610	68.382	515
68.407	615	68.433	519
68.459	609	68.483	526
68.509	599	68.534	536
68.560	585	68.584	554
68.610	578	68.636	561
68.661	561	68.686	577
68.711	545	68.737	592
68.763	528	68.787	595
68.813	512	68.838	619
68.864	497	68.889	631
68.914	487	68.940	641
68.965	481	68.990	649
69.016	473	69.041	651
69.067	471	69.091	647
69.117	475	69.143	641
69.168	481	69.193	632
69.218	492	69.244	621
69.270	504	69.294	607
69.320	512	69.345	592
69.371	525	69.395	578
69.421	547	69.447	561
69.472	562	69.497	545
69.522	578	69.548	534
69.574	589	69.598	525
69.624	600	69.649	517
69.675	610	69.700	510
69.725	609	69.751	516
69.776	608	69.801	522
69.827	604	69.852	533
69.878	598	69.902	537
69.928	591	69.954	553
69.979	574	70.004	566
70.029	557	70.055	582
70.081	543	70.105	594
70.131	526	70.156	611
70.182	511	70.206	623
70.232	499	70.258	637
70.283	488	70.308	636
70.333	480	70.359	642
70.385	472	70.409	652
70.435	474	70.460	641
70.486	473	70.511	639
70.536	482	70.562	631
70.587	492	70.612	616
70.638	503	70.663	607
70.689	517	70.713	589
70.739	533	70.765	573
70.790	545	70.815	558
70.840	565	70.866	547
70.892	581	70.916	537
70.942	592	70.967	524
70.993	598	71.017	513
71.043	606	71.069	511
71.094	608	71.120	519
71.144	608	71.170	523
71.196	602	71.221	538
71.246	595	71.271	542
71.297	585	71.323	551
71.347	569	71.373	569
71.398	560	71.424	589
71.449	544	71.474	600
71.500	526	71.525	611
71.550	505	71.576	626
71.601	497	71.627	637
71.651	488	71.677	641
71.703	479	71.728	648
71.753	478	71.778	648
71.804	476	71.830	646
71.854	481	71.880	638
71.905	486	71.931	616
71.955	495	71.981	612
72.007	507	72.032	601
72.057	522	72.082	585
72.108	540	72.134	570
72.158	554	72.184	556
72.209	567	72.235	541
72.260	578	72.285	534
72.311	586	72.336	523
72.361	597	72.387	516
72.412	607	72.438	519
72.462	605	72.488	520
72.514	603	72.539	531
72.564	599	72.589	527
72.615	591	72.641	545
72.665	579	72.691	554
72.716	565	72.742	571
72.766	548	72.792	587
72.818	538	72.843	604
72.868	518	72.893	617
72.919	505	72.945	629
72.969	491	72.995	637
73.020	487	73.046	644
73.071	476	73.096	648
73.122	481	73.147	648
73.172	479	73.198	641
73.223	483	73.249	637
73.273	489	73.299	625
73.325	501	73.350	610
73.375	511	73.400	586
73.426	525	73.452	581
73.476	541	73.502	570
73.527	555	73.553	553
73.577	571	73.603	532
73.629	581	73.654	530
73.679	595	73.704	523
73.730	600	73.756	518
73.780	605	73.806	518
73.831	599	73.857	519
73.882	599	73.907	526
73.933	598	73.958	534
73.983	584	74.009	545
74.034	576	74.060	561
74.084	564	74.110	576
74.136	548	74.161	589
74.186	533	74.211	602
74.237	519	74.263	620
74.287	507	74.313	630
74.338	497	74.364	642
74.388	488	74.414	645
74.440	482	74.465	647
74.490	480	74.515	645
74.541	480	74.567	643
74.591	486	74.617	631
74.642	497	74.668	623
74.693	509	74.718	608
74.744	516	74.769	594
74.795	530	74.820	580
74.845	542	74.871	568
74.896	558	74.921	549
74.947	571	74.972	537
74.998	579	75.022	531
75.048	592	75.074	524
75.099	599	75.124	518
75.149	602	75.175	519
75.201	602	75.225	520
75.251	597	75.276	528
75.302	587	75.326	536
75.352	579	75.378	548
75.403	572	75.428	564
75.453	562	75.479	577
75.505	544	75.529	595
75.555	532	75.580	614
75.606	520	75.631	620
75.656	505	75.682	627
75.707	495	75.732	638
75.758	489	75.783	638
75.809	483	75.833	647
75.859	479	75.885	639
75.910	482	75.935	640
75.960	489	75.986	632
76.012	505	76.036	620
76.062	505	76.087	606
76.113	519	76.137	592
76.163	527	76.189	579
76.214	546	76.239	570
76.264	562	76.290	550
76.316	574	76.340	538
76.366	583	76.391	524
76.417	591	76.442	526
76.467	598	76.493	520
76.518	601	76.543	519
76.569	605	76.594	518
76.620	595	76.644	529
76.670	586	76.696	539
76.721	576	76.746	549
76.771	569	76.797	565
76.823	548	76.847	578
76.873	542	76.898	596
76.924	522	76.948	613
76.974	515	77.000	624
77.025	505	77.050	634
77.075	495	77.101	633
77.127	488	77.151	641
77.177	485	77.202	655
77.228	484	77.253	641
77.278	483	77.304	635
77.329	492	77.354	626
77.380	500	77.405	617
77.431	509	77.455	605
77.481	524	77.507	591
77.532	541	77.557	576
77.582	551	77.608	561
77.634	569	77.658	549
77.684	579	77.709	535
77.735	586	77.759	528
