#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 16:43:29 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.472	584	58.497	525
58.523	565	58.548	545
58.574	548	58.598	560
58.624	529	58.650	578
58.675	513	58.700	589
58.725	492	58.751	604
58.777	480	58.801	616
58.827	469	58.852	625
58.878	455	58.903	630
58.928	456	58.954	633
58.979	447	59.004	634
59.029	455	59.055	628
59.081	464	59.105	616
59.131	473	59.156	608
59.182	488	59.207	593
59.232	504	59.258	580
59.283	522	59.308	560
59.334	539	59.359	549
59.385	560	59.409	534
59.435	576	59.461	521
59.486	583	59.511	510
59.536	591	59.562	504
59.588	603	59.612	499
59.638	606	59.663	498
59.689	603	59.714	501
59.739	599	59.765	506
59.790	590	59.815	521
59.840	578	59.866	538
59.892	563	59.916	552
59.942	544	59.967	562
59.993	527	60.018	575
60.043	510	60.069	595
60.094	495	60.119	606
60.145	483	60.170	618
60.196	469	60.220	625
60.246	456	60.272	631
60.297	457	60.322	633
60.347	448	60.373	625
60.399	461	60.423	624
60.449	464	60.474	615
60.500	478	60.525	603
60.550	490	60.576	585
60.601	507	60.627	573
60.651	523	60.677	559
60.703	539	60.728	555
60.753	556	60.778	528
60.804	574	60.830	518
60.854	586	60.880	510
60.905	598	60.931	502
60.956	602	60.981	500
61.007	604	61.032	501
61.057	600	61.083	511
61.108	598	61.134	513
61.158	589	61.184	524
61.210	577	61.235	536
61.260	561	61.285	549
61.311	539	61.337	563
61.361	521	61.387	579
61.412	509	61.438	593
61.463	494	61.488	609
61.514	477	61.539	618
61.564	467	61.589	629
61.615	455	61.641	632
61.665	455	61.691	632
61.716	457	61.742	628
61.767	461	61.792	623
61.818	467	61.843	613
61.868	474	61.894	600
61.919	494	61.945	587
61.969	504	61.995	569
62.021	526	62.046	550
62.071	543	62.096	542
62.122	562	62.148	531
62.172	574	62.198	517
62.223	586	62.249	504
62.274	596	62.299	501
62.325	601	62.350	498
62.375	598	62.400	501
62.426	597	62.452	508
62.476	597	62.502	513
62.527	594	62.553	527
62.578	573	62.603	542
62.629	552	62.654	554
62.679	533	62.705	569
62.730	523	62.756	585
62.780	508	62.806	600
62.832	493	62.857	614
62.882	479	62.907	627
62.933	469	62.959	628
62.983	461	63.009	637
63.034	459	63.060	631
63.085	456	63.110	626
63.136	464	63.161	618
63.186	472	63.211	609
63.237	484	63.263	594
63.287	492	63.313	582
63.338	506	63.364	566
63.389	533	63.414	543
63.440	545	63.465	536
63.490	559	63.516	524
63.541	576	63.567	513
63.591	585	63.617	501
63.643	594	63.668	512
63.693	596	63.718	496
63.744	595	63.770	506
63.794	597	63.820	505
63.845	591	63.871	519
63.896	576	63.921	532
63.947	566	63.972	544
63.997	556	64.023	559
64.048	536	64.074	575
64.098	514	64.124	588
64.149	503	64.175	601
64.200	490	64.225	616
64.251	479	64.276	619
64.302	469	64.327	629
64.352	461	64.378	630
64.403	457	64.428	623
64.454	460	64.479	623
64.505	465	64.529	622
64.555	476	64.581	607
64.606	483	64.631	592
64.656	501	64.682	577
64.708	520	64.732	563
64.758	531	64.783	548
64.809	546	64.834	533
64.859	560	64.885	524
64.910	573	64.935	516
64.960	587	64.986	504
65.012	594	65.036	498
65.062	597	65.087	500
65.113	597	65.138	511
65.163	594	65.189	514
65.214	589	65.239	522
65.265	578	65.290	538
65.316	565	65.340	548
65.366	551	65.392	566
65.417	542	65.442	583
65.467	519	65.493	590
65.519	503	65.543	613
65.569	493	65.594	612
65.620	475	65.645	625
65.670	468	65.696	630
65.721	464	65.746	631
65.771	462	65.797	630
65.823	465	65.847	625
65.873	470	65.898	611
65.924	479	65.949	601
65.974	490	66.000	591
66.025	502	66.050	570
66.076	516	66.101	559
66.127	534	66.151	545
66.177	548	66.203	531
66.228	562	66.253	519
66.278	575	66.304	512
66.330	587	66.354	503
66.380	593	66.405	500
66.431	602	66.456	501
66.481	590	66.507	506
66.532	592	66.557	511
66.583	588	66.608	525
66.634	570	66.658	537
66.684	561	66.709	554
66.735	543	66.760	567
66.785	536	66.811	579
66.836	517	66.861	597
66.887	501	66.912	608
66.938	488	66.962	620
66.988	479	67.014	627
67.039	462	67.064	631
67.089	474	67.115	632
67.141	460	67.165	627
67.191	467	67.216	617
67.242	473	67.267	613
67.292	481	67.318	600
67.343	492	67.369	586
67.394	506	67.419	572
67.445	523	67.470	556
67.495	534	67.520	537
67.546	552	67.572	534
67.596	565	67.622	514
67.647	575	67.673	509
67.698	583	67.723	503
67.749	591	67.774	500
67.799	597	67.825	502
67.850	592	67.876	509
67.900	587	67.926	512
67.952	577	67.977	528
68.002	569	68.027	540
68.053	560	68.079	553
68.103	543	68.129	577
68.154	531	68.180	580
68.205	515	68.230	597
68.256	503	68.281	613
68.306	483	68.331	617
68.357	483	68.383	627
68.407	472	68.433	629
68.458	468	68.484	631
68.509	467	68.534	627
68.560	476	68.585	621
68.610	473	68.636	610
68.661	488	68.687	598
68.711	499	68.737	583
68.763	508	68.788	567
68.813	523	68.838	550
68.864	537	68.890	535
68.914	556	68.940	523
68.965	564	68.991	517
69.016	576	69.041	506
69.067	584	69.092	498
69.117	589	69.143	504
69.168	590	69.194	503
69.218	588	69.244	508
69.269	583	69.295	518
69.320	576	69.345	529
69.371	569	69.396	542
69.421	554	69.447	559
69.472	543	69.498	573
69.522	529	69.548	589
69.574	513	69.599	600
69.624	500	69.649	613
69.675	487	69.701	618
69.725	481	69.751	630
69.776	473	69.802	631
69.827	467	69.852	635
69.878	475	69.903	629
69.928	475	69.954	619
69.979	480	70.005	609
70.029	483	70.055	593
70.080	500	70.106	581
70.131	505	70.156	566
70.182	526	70.207	553
70.232	541	70.258	536
70.283	552	70.309	524
70.333	567	70.359	506
70.385	576	70.410	506
70.435	581	70.460	500
70.486	587	70.512	500
70.536	589	70.562	499
70.587	586	70.613	511
70.638	581	70.663	519
70.689	573	70.714	535
70.739	564	70.765	546
70.790	552	70.816	561
70.840	536	70.866	580
70.891	524	70.917	590
70.942	505	70.967	604
70.993	490	71.018	612
71.043	485	71.069	623
71.094	478	71.120	629
71.144	475	71.170	632
71.196	471	71.221	630
71.246	474	71.271	625
71.297	477	71.323	615
71.347	483	71.373	599
71.398	494	71.424	592
71.449	503	71.474	579
71.500	522	71.525	562
71.550	530	71.576	547
71.601	544	71.627	534
71.651	555	71.677	522
71.703	569	71.728	513
71.753	584	71.778	506
71.804	578	71.829	503
71.854	588	71.880	496
71.905	586	71.931	502
71.955	581	71.981	510
72.007	579	72.032	521
72.057	569	72.082	528
72.108	564	72.134	542
72.158	547	72.184	564
72.209	534	72.235	578
72.260	524	72.285	592
72.311	510	72.336	607
72.361	494	72.387	621
72.412	487	72.438	624
72.462	485	72.488	630
72.514	472	72.539	632
72.564	475	72.589	634
72.615	477	72.640	624
72.665	479	72.691	615
72.716	482	72.742	599
72.766	496	72.792	592
72.818	508	72.843	578
72.868	520	72.893	557
72.919	533	72.945	553
72.969	546	72.995	532
73.020	563	73.046	514
73.071	570	73.096	512
73.122	575	73.147	505
73.172	582	73.198	501
73.223	582	73.249	502
73.273	583	73.299	505
73.325	577	73.350	513
73.375	573	73.400	523
73.426	565	73.451	538
73.476	555	73.502	548
73.527	543	73.553	559
73.577	529	73.603	586
73.629	518	73.654	595
73.679	506	73.704	604
73.730	496	73.756	617
73.780	490	73.806	626
73.831	481	73.857	629
73.882	476	73.907	631
73.933	475	73.958	629
73.983	481	74.009	621
74.034	483	74.060	613
74.084	490	74.110	601
74.136	501	74.161	588
74.186	507	74.211	574
74.237	527	74.263	561
74.287	537	74.313	544
74.338	548	74.364	538
74.388	559	74.414	522
74.440	564	74.465	509
74.490	576	74.515	502
74.541	580	74.567	502
74.591	582	74.617	502
74.642	580	74.668	505
74.693	582	74.718	516
74.744	572	74.769	529
74.794	562	74.820	538
74.845	551	74.871	551
74.895	539	74.921	567
74.947	526	74.972	582
74.997	514	75.022	596
75.048	502	75.074	605
75.098	494	75.124	611
75.149	487	75.175	626
75.199	480	75.225	630
75.251	478	75.276	628
75.301	483	75.326	627
75.352	482	75.378	620
75.402	485	75.428	612
75.453	496	75.479	601
75.504	502	75.529	587
75.555	518	75.580	572
75.605	529	75.631	557
75.656	540	75.682	542
75.706	545	75.732	531
75.758	564	75.783	521
75.808	570	75.833	513
75.859	577	75.885	507
75.909	579	75.935	506
75.960	581	75.986	498
76.010	576	76.036	509
76.062	574	76.087	516
76.112	568	76.137	528
76.163	558	76.189	541
76.213	544	76.239	553
76.264	537	76.290	568
76.316	527	76.340	583
76.366	509	76.391	594
76.417	502	76.442	610
76.467	492	76.493	614
76.518	486	76.543	625
76.569	481	76.594	625
76.620	476	76.644	622
76.670	481	76.696	627
76.721	483	76.746	617
76.771	491	76.797	606
76.823	500	76.847	599
76.873	503	76.898	586
76.924	530	76.948	576
76.974	525	77.000	556
77.025	550	77.050	542
77.075	552	77.101	528
77.127	566	77.151	521
77.177	571	77.202	511
77.228	577	77.253	509
77.278	579	77.304	504
77.329	581	77.354	512
77.380	573	77.405	505
77.431	571	77.455	515
77.481	563	77.507	527
77.532	556	77.557	541
77.582	544	77.608	556
77.634	531	77.658	570
77.684	519	77.709	584
77.735	513	77.759	595
77.785	498	77.811	610
77.836	489	77.861	616
77.886	483	77.912	622
77.938	481	77.962	626
77.988	480	78.013	628
78.039	480	78.064	620
78.089	487	78.115	612
78.140	494	78.165	603
78.191	502	78.216	588
78.242	512	78.266	582
78.292	525	78.318	568
78.343	535	78.368	554
78.393	549	78.419	541
78.445	555	78.469	530
78.495	563	78.520	519
78.546	577	78.570	508
78.596	579	78.622	507
78.647	576	78.672	504
78.697	578	78.723	511
78.749	574	78.773	514
78.799	568	78.824	519
78.850	557	78.875	531
78.900	551	78.926	541
78.951	540	78.976	553
79.002	528	79.027	566
79.053	517	79.077	586
79.103	514	79.129	598
79.154	495	79.179	608
79.204	490	79.230	616
79.256	482	79.280	623
79.306	486	79.331	625
79.357	486	79.381	624
79.407	487	79.433	622
79.458	488	79.484	603
79.508	496	79.534	609
79.560	505	79.585	592
79.610	513	79.635	578
79.661	528	79.687	570
79.711	539	79.737	553
79.762	551	79.788	538
79.813	560	79.838	529
79.864	568	79.889	519
79.914	574	79.940	513
79.965	577	79.991	506
80.015	578	80.041	508
80.067	577	80.092	511
80.117	570	80.142	516
80.168	573	80.194	531
80.218	557	80.244	541
80.269	545	80.295	547
80.319	534	80.345	555
80.371	527	80.396	574
80.421	511	80.446	590
80.472	503	80.498	600
80.522	495	80.548	613
80.573	487	80.599	617
80.624	483	80.649	618
80.675	480	80.700	614
80.725	485	80.751	622
80.776	488	80.802	618
80.826	492	80.852	611
80.878	495	80.903	599
80.928	509	80.953	590
80.979	519	81.005	579
81.029	531	81.055	565
81.080	543	81.106	554
81.130	553	81.156	537
81.182	561	81.207	526
81.232	568	81.257	519
81.283	580	81.309	513
81.333	578	81.359	510
81.384	578	81.410	510
81.435	578	81.460	514
81.486	566	81.511	519
81.536	565	81.562	527
81.587	559	81.613	538
81.637	544	81.663	541
81.689	532	81.714	560
81.739	521	81.764	574
81.790	510	81.816	588
81.840	501	81.866	600
81.891	495	81.917	599
81.941	485	81.967	618
81.993	484	82.018	616
82.043	482	82.068	621
82.094	479	82.120	620
82.144	481	82.170	615
82.195	489	82.221	608
82.246	505	82.271	599
82.297	510	82.322	589
82.347	516	82.373	575
82.398	537	82.424	563
82.448	544	82.474	547
82.500	556	82.525	538
82.550	563	82.575	524
82.601	570	82.627	529
82.651	574	82.677	522
82.702	577	82.728	512
82.752	578	82.778	517
82.804	574	82.829	514
82.854	569	82.879	522
82.905	562	82.931	530
82.955	551	82.981	541
83.006	543	83.032	552
83.057	530	83.082	564
83.108	523	83.133	572
83.159	511	83.184	587
83.209	499	83.235	599
83.260	491	83.285	611
83.311	487	83.336	613
83.362	487	83.386	616
83.412	481	83.438	617
83.463	482	83.488	613
83.513	487	83.539	608
83.565	492	83.589	606
83.615	502	83.640	596
83.666	511	83.690	586
83.716	528	83.742	574
83.767	536	83.792	563
83.817	546	83.843	551
83.869	556	83.893	539
83.919	565	83.944	529
83.970	571	83.995	522
84.020	577	84.046	521
84.071	577	84.096	513
84.122	576	84.147	511
84.173	573	84.197	515
84.223	567	84.249	522
84.274	560	84.299	531
84.324	550	84.350	545
84.376	539	84.400	555
84.426	527	84.451	566
84.477	518	84.501	578
84.527	506	84.553	589
84.578	497	84.603	604
84.628	491	84.654	609
84.680	484	84.704	612
84.730	481	84.755	616
84.781	485	84.806	619
84.831	484	84.857	614
84.882	489	84.907	609
84.933	497	84.958	601
84.984	506	85.008	589
85.034	517	85.060	588
85.085	527	85.110	567
85.135	537	85.161	560
85.187	553	85.211	549
85.237	560	85.262	538
85.288	570	85.312	529
85.338	573	85.364	524
85.389	582	85.414	519
85.439	574	85.465	518
85.491	577	85.515	521
85.541	572	85.566	522
85.592	566	85.617	528
85.642	557	85.668	540
85.693	547	85.718	546
85.744	537	85.769	558
85.795	526	85.819	570
85.845	511	85.871	578
85.896	502	85.921	591
85.946	494	85.972	601
85.998	481	86.022	606
86.048	484	86.073	612
86.099	480	86.123	615
86.149	485	86.175	616
86.200	489	86.226	615
86.250	492	86.276	607
86.302	498	86.327	597
86.352	504	86.377	590
86.403	519	86.429	578
86.453	530	86.479	567
86.504	542	86.530	558
86.555	555	86.580	551
86.606	556	86.631	534
86.656	568	86.682	529
86.707	577	86.733	522
86.757	581	86.783	520
86.809	573	86.834	520
86.859	575	86.884	521
86.910	574	86.936	525
86.960	559	86.986	532
87.011	552	87.037	543
87.061	544	87.087	552
87.113	537	87.138	562
87.163	523	87.188	574
87.214	510	87.240	581
87.264	502	87.290	592
87.315	494	87.341	608
87.366	487	87.391	606
87.417	487	87.442	610
87.467	479	87.493	613
87.518	482	87.544	613
87.568	484	87.594	606
87.620	488	87.645	603
87.670	498	87.695	596
87.721	507	87.747	587
87.771	522	87.797	575
87.822	532	87.848	569
87.872	546	87.898	556
87.924	554	87.949	552
87.974	563	87.999	542
88.025	569	88.051	531
88.075	576	88.101	528
88.126	577	88.152	514
88.177	577	88.202	518
88.228	574	88.253	524
88.278	574	88.304	524
88.329	562	88.355	535
88.379	554	88.405	541
88.431	547	88.456	553
88.481	537	88.506	563
88.532	527	88.558	574
88.582	511	88.608	584
88.633	500	88.659	593
88.683	493	88.709	600
88.735	482	88.760	608
88.785	482	88.810	606
88.836	483	88.862	608
88.886	483	88.912	605
88.937	487	88.963	607
88.988	493	89.013	598
89.039	504	89.064	592
89.089	514	89.115	582
89.140	522	89.166	573
89.190	526	89.216	562
89.242	544	89.267	554
89.292	554	89.317	547
89.343	565	89.369	535
89.393	571	89.419	527
89.444	575	89.470	527
89.495	574	89.520	522
89.546	576	89.571	523
89.596	575	89.621	524
89.647	571	89.673	532
89.697	561	89.723	542
89.748	553	89.774	547
89.799	536	89.824	557
89.850	531	89.875	566
89.900	513	89.926	577
89.951	512	89.977	579
90.001	500	90.027	593
90.053	497	90.078	596
90.103	485	90.128	606
90.154	483	90.180	607
90.204	482	90.230	611
90.255	484	90.281	604
90.306	489	90.331	602
90.357	494	90.382	596
90.407	505	90.432	588
90.458	515	90.484	578
90.508	525	90.534	571
90.559	535	90.585	560
90.610	548	90.635	549
90.661	561	90.686	543
90.712	567	90.737	535
90.762	567	90.788	530
90.813	582	90.838	527
90.864	571	90.889	526
90.915	578	90.939	525
90.965	574	90.991	532
91.016	568	91.041	539
91.066	561	91.092	535
91.118	553	91.142	548
91.168	542	91.193	559
91.219	530	91.243	567
91.269	516	91.295	578
91.320	510	91.345	587
91.370	499	91.396	593
91.422	486	91.446	600
91.472	483	91.497	602
91.523	485	91.548	605
91.573	484	91.599	606
91.624	482	91.649	604
91.675	488	91.700	598
91.726	496	91.750	593
91.776	505	91.802	585
91.827	515	91.852	579
91.877	526	91.903	571
91.929	537	91.953	561
91.979	542	92.004	550
92.030	552	92.055	541
92.080	564	92.106	534
92.131	572	92.156	530
92.181	578	92.207	529
92.233	580	92.257	527
92.283	582	92.308	529
92.334	573	92.359	532
92.384	566	92.410	540
92.435	559	92.460	547
92.486	551	92.511	556
92.537	539	92.561	561
92.587	531	92.613	569
92.638	523	92.663	579
92.688	508	92.714	586
92.740	499	92.764	596
92.790	489	92.815	601
92.841	486	92.866	604
92.891	484	92.917	606
92.942	494	92.967	606
92.992	489	93.018	603
93.044	491	93.068	596
93.094	501	93.119	590
93.145	510	93.170	584
93.195	516	93.221	577
93.246	527	93.271	560
93.297	536	93.322	550
93.348	547	93.372	549
93.398	556	93.424	541
93.449	563	93.474	537
93.499	571	93.525	530
93.551	574	93.575	521
93.601	579	93.626	527
93.652	570	93.677	529
93.702	571	93.728	537
93.753	566	93.779	542
93.803	561	93.829	550
93.855	553	93.880	557
93.905	537	93.930	567
93.956	534	93.982	576
94.006	518	94.032	583
94.057	502	94.083	593
94.108	500	94.133	600
94.159	492	94.184	605
94.209	487	94.235	607
94.260	485	94.286	604
94.310	483	94.336	605
94.362	486	94.387	599
94.412	492	94.437	596
94.463	499	94.489	588
94.513	504	94.539	579
94.564	522	94.590	570
94.615	520	94.640	560
94.666	538	94.691	553
94.716	548	94.741	545
94.767	557	94.793	539
94.817	564	94.843	533
94.868	571	94.894	530
94.919	572	94.944	524
94.970	580	94.995	532
95.020	573	95.046	532
95.071	568	95.097	536
95.121	562	95.147	544
95.173	558	95.198	552
95.223	549	95.248	561
95.274	540	95.300	569
95.324	527	95.350	575
95.375	514	95.401	586
95.426	509	95.451	597
95.477	499	95.502	597
95.527	493	95.552	604
95.578	488	95.604	609
95.628	485	95.654	602
95.679	488	95.705	602
95.730	486	95.755	601
95.781	495	95.806	594
95.831	501	95.857	589
95.882	510	95.908	576
95.932	518	95.958	567
95.984	531	96.009	560
96.034	540	96.059	551
96.085	546	96.111	545
96.135	556	96.161	534
96.186	565	96.212	532
96.237	570	96.262	530
96.288	574	96.313	534
96.338	575	96.363	535
96.389	572	96.415	534
96.439	568	96.465	534
96.490	557	96.516	549
96.541	553	96.566	557
96.592	545	96.617	562
96.642	538	96.668	570
96.693	525	96.719	580
96.743	513	96.769	589
