#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.472	499	58.498	549
58.523	505	58.548	542
58.573	509	58.599	543
58.625	524	58.649	535
58.675	533	58.700	531
58.726	545	58.751	531
58.776	557	58.802	534
58.827	569	58.852	537
58.878	575	58.903	542
58.929	592	58.953	548
58.979	596	59.005	554
59.030	604	59.055	564
59.080	602	59.106	571
59.132	604	59.156	582
59.182	602	59.207	589
59.233	595	59.258	600
59.283	584	59.309	598
59.334	577	59.359	611
59.384	569	59.410	603
59.436	551	59.460	603
59.486	543	59.511	603
59.537	531	59.562	602
59.587	529	59.613	593
59.638	506	59.663	585
59.689	501	59.714	577
59.740	503	59.764	568
59.790	501	59.816	561
59.841	503	59.866	550
59.891	508	59.917	547
59.943	513	59.967	536
59.993	523	60.018	533
60.044	532	60.069	527
60.094	543	60.120	527
60.145	554	60.170	528
60.196	561	60.221	530
60.247	581	60.271	535
60.297	580	60.322	543
60.348	596	60.373	548
60.398	590	60.424	561
60.449	602	60.474	568
60.500	600	60.525	581
60.551	597	60.575	589
60.601	592	60.627	600
60.652	588	60.677	601
60.702	583	60.728	610
60.754	568	60.778	604
60.804	557	60.829	608
60.855	547	60.880	611
60.905	536	60.931	604
60.956	531	60.982	601
61.007	516	61.032	591
61.058	516	61.083	583
61.108	506	61.133	572
61.159	509	61.185	563
61.209	511	61.235	553
61.260	511	61.286	542
61.311	517	61.336	539
61.362	523	61.387	533
61.412	536	61.438	527
61.463	536	61.489	529
61.513	549	61.539	521
61.565	558	61.590	526
61.615	569	61.640	528
61.666	580	61.692	538
61.716	583	61.742	545
61.767	591	61.793	556
61.818	590	61.843	567
61.869	593	61.894	577
61.919	592	61.944	587
61.970	588	61.996	600
62.020	584	62.046	603
62.071	576	62.097	611
62.122	569	62.147	611
62.173	560	62.198	615
62.223	552	62.249	616
62.274	542	62.300	611
62.324	534	62.350	605
62.376	525	62.401	598
62.426	521	62.451	589
62.477	516	62.503	576
62.527	508	62.553	571
62.578	521	62.604	555
62.629	516	62.654	545
62.680	526	62.705	542
62.730	525	62.756	525
62.781	527	62.807	523
62.831	540	62.857	527
62.882	552	62.908	521
62.933	556	62.958	524
62.984	564	63.009	525
63.034	570	63.060	532
63.085	584	63.111	538
63.135	580	63.161	550
63.187	583	63.212	561
63.237	586	63.262	573
63.288	595	63.314	585
63.338	585	63.364	596
63.389	582	63.415	602
63.440	575	63.465	611
63.491	568	63.516	616
63.541	562	63.567	621
63.592	555	63.618	618
63.642	552	63.668	620
63.693	541	63.719	609
63.744	536	63.769	599
63.795	529	63.820	592
63.845	520	63.871	578
63.896	520	63.922	571
63.946	523	63.972	561
63.998	524	64.023	548
64.048	526	64.073	536
64.099	526	64.125	527
64.149	535	64.175	523
64.200	540	64.226	515
64.251	547	64.276	520
64.302	554	64.327	519
64.352	562	64.378	519
64.403	565	64.429	527
64.453	571	64.479	534
64.504	577	64.530	546
64.555	583	64.580	557
64.606	577	64.631	569
64.656	578	64.682	581
64.707	580	64.733	590
64.757	572	64.783	602
64.809	573	64.834	611
64.859	567	64.884	616
64.910	560	64.936	620
64.960	556	64.986	619
65.011	551	65.037	619
65.062	546	65.087	615
65.113	541	65.138	609
65.163	537	65.189	598
65.214	533	65.240	586
65.264	532	65.290	575
65.316	536	65.341	564
65.366	534	65.391	550
65.417	533	65.442	540
65.467	535	65.493	531
65.518	536	65.544	524
65.568	542	65.594	515
65.620	546	65.645	508
65.670	550	65.695	511
65.721	556	65.747	514
65.771	560	65.797	522
65.822	564	65.848	531
65.873	567	65.898	543
65.924	571	65.949	551
65.974	573	66.000	568
66.025	569	66.051	576
66.075	574	66.101	588
66.127	571	66.152	600
66.177	566	66.202	608
66.228	565	66.253	617
66.278	561	66.304	621
66.329	558	66.355	623
66.379	555	66.405	621
66.431	549	66.456	620
66.481	542	66.506	601
66.532	543	66.558	595
66.582	540	66.608	592
66.633	539	66.659	579
66.684	539	66.709	567
66.735	534	66.760	554
66.785	540	66.811	543
66.836	529	66.862	533
66.886	545	66.912	521
66.938	544	66.963	519
66.988	547	67.013	514
67.039	552	67.064	519
67.089	551	67.115	515
67.140	557	67.166	520
67.190	554	67.216	529
67.242	561	67.267	537
67.292	563	67.317	549
67.343	564	67.369	561
67.393	560	67.419	574
67.444	564	67.470	586
67.495	568	67.520	593
67.546	567	67.571	606
67.596	559	67.622	616
67.647	559	67.673	622
67.697	557	67.723	621
67.749	555	67.774	624
67.799	553	67.824	615
67.850	550	67.876	617
67.900	549	67.926	609
67.951	547	67.977	597
68.001	546	68.027	585
68.053	545	68.078	569
68.103	548	68.128	559
68.154	548	68.180	546
68.204	547	68.230	537
68.255	542	68.281	527
68.306	548	68.331	520
68.357	545	68.382	517
68.407	550	68.433	514
68.458	547	68.484	512
68.508	554	68.534	523
68.560	555	68.585	524
68.610	559	68.635	531
68.661	554	68.687	544
68.711	559	68.737	556
68.762	555	68.788	570
68.812	548	68.838	582
68.864	555	68.889	592
68.914	556	68.939	602
68.965	557	68.991	618
69.015	554	69.041	616
69.066	553	69.092	620
69.117	560	69.142	622
69.168	555	69.193	619
69.218	553	69.244	619
69.269	553	69.295	608
69.319	552	69.345	599
69.371	548	69.396	591
69.421	548	69.446	577
69.472	552	69.498	565
69.522	554	69.548	552
69.573	549	69.599	541
69.623	557	69.649	531
69.675	551	69.700	524
69.725	552	69.750	521
69.776	551	69.802	515
69.826	552	69.852	519
69.877	552	69.903	524
69.928	552	69.953	524
69.979	551	70.004	534
70.029	553	70.055	543
70.080	551	70.106	554
70.130	547	70.156	565
70.182	547	70.207	578
70.232	549	70.257	588
70.283	551	70.309	598
70.333	556	70.359	608
70.384	546	70.410	613
70.434	554	70.460	618
70.486	552	70.511	614
70.537	554	70.561	617
70.587	557	70.613	615
70.638	556	70.663	610
70.688	557	70.714	603
70.740	557	70.764	593
70.790	557	70.815	580
70.841	558	70.866	566
70.891	557	70.917	556
70.942	556	70.967	545
70.993	554	71.018	538
71.044	558	71.068	530
71.094	556	71.120	523
71.145	558	71.170	515
71.195	552	71.221	519
71.247	550	71.271	524
71.297	550	71.322	522
71.348	548	71.372	536
71.398	546	71.424	544
71.449	548	71.474	549
71.499	544	71.525	561
71.551	542	71.575	568
71.601	548	71.626	583
71.652	544	71.677	594
71.702	547	71.728	603
71.753	552	71.778	611
71.804	550	71.829	611
71.855	553	71.879	617
71.905	554	71.931	617
71.956	557	71.981	614
72.006	560	72.032	608
72.058	560	72.082	601
72.108	559	72.133	592
72.159	563	72.183	583
72.209	563	72.235	572
72.260	559	72.285	562
72.310	564	72.336	548
72.362	562	72.386	540
72.412	554	72.437	533
72.463	554	72.488	526
72.513	556	72.539	522
72.564	553	72.589	521
72.615	549	72.640	519
72.666	547	72.690	531
72.716	546	72.742	531
72.767	543	72.792	537
72.817	545	72.843	549
72.869	539	72.893	563
72.919	537	72.944	570
72.970	538	72.994	580
73.020	544	73.046	591
73.071	549	73.096	599
73.121	547	73.147	606
73.173	547	73.197	607
73.223	548	73.248	604
73.274	551	73.299	614
73.324	558	73.350	611
73.375	560	73.400	611
73.426	563	73.451	599
73.477	567	73.502	599
73.527	566	73.553	580
73.578	568	73.604	574
73.628	570	73.654	564
73.680	569	73.705	555
73.730	566	73.755	547
73.781	566	73.807	538
73.831	551	73.857	531
73.882	560	73.908	526
73.932	555	73.958	524
73.984	552	74.009	527
74.034	547	74.059	526
74.085	544	74.111	534
74.135	533	74.161	540
74.186	538	74.212	547
74.237	536	74.262	554
74.288	537	74.313	565
74.338	535	74.364	576
74.389	537	74.415	588
74.439	539	74.465	596
74.491	545	74.516	601
74.541	546	74.566	608
74.592	550	74.618	609
74.642	552	74.668	613
74.693	551	74.719	603
74.743	561	74.769	605
74.795	565	74.820	604
74.845	568	74.870	597
74.896	574	74.922	594
74.946	572	74.972	579
74.997	573	75.023	569
75.048	567	75.073	559
75.099	573	75.124	550
75.149	574	75.175	545
75.200	567	75.226	537
75.250	558	75.276	534
75.302	559	75.327	527
75.352	553	75.377	530
75.403	550	75.429	536
75.453	543	75.479	540
75.504	539	75.530	536
75.554	534	75.580	545
75.606	538	75.631	555
75.656	525	75.681	562
75.707	530	75.733	573
75.757	531	75.783	582
75.808	525	75.834	587
75.859	539	75.884	599
75.910	539	75.935	600
75.960	543	75.986	605
76.011	549	76.037	606
76.061	555	76.087	609
76.113	561	76.138	607
76.163	565	76.188	599
76.214	569	76.240	594
76.264	572	76.290	587
76.315	574	76.341	584
76.365	575	76.391	569
76.417	577	76.442	564
76.467	575	76.492	556
76.518	573	76.544	548
76.568	570	76.594	541
76.619	564	76.645	537
76.670	559	76.695	535
76.721	556	76.746	533
76.772	549	76.797	538
76.822	542	76.848	538
76.873	537	76.898	540
76.924	533	76.949	547
76.975	526	76.999	552
77.025	529	77.051	563
77.076	529	77.101	568
77.126	530	77.152	577
77.178	530	77.202	584
77.228	532	77.253	590
77.279	537	77.303	599
77.329	541	77.355	601
77.380	549	77.405	602
77.430	555	77.456	599
77.482	560	77.506	607
77.532	573	77.557	596
77.583	570	77.608	594
77.633	571	77.659	591
77.684	578	77.709	578
77.735	573	77.760	575
77.786	580	77.810	567
77.836	581	77.862	560
77.887	575	77.912	550
77.937	571	77.963	546
77.989	563	78.013	543
78.039	563	78.064	540
78.090	557	78.114	538
78.140	551	78.166	532
78.191	536	78.216	533
78.241	538	78.267	537
78.293	530	78.317	543
78.343	528	78.368	551
78.394	525	78.419	558
78.444	525	78.470	576
78.495	524	78.520	573
78.546	525	78.571	580
78.597	525	78.621	586
78.647	534	78.673	590
78.698	538	78.723	594
78.748	543	78.774	597
78.800	544	78.824	598
78.850	559	78.875	597
78.901	563	78.925	593
78.951	567	78.977	596
79.002	576	79.027	592
79.052	580	79.078	580
79.104	583	79.128	577
79.154	584	79.179	569
79.205	580	79.230	564
79.255	580	79.281	561
79.306	583	79.331	553
79.357	576	79.382	549
79.408	563	79.432	544
79.458	561	79.484	544
79.509	553	79.534	545
79.559	544	79.585	544
79.611	538	79.635	541
79.661	534	79.686	552
79.712	533	79.736	553
79.762	524	79.788	559
79.813	520	79.839	565
79.863	518	79.889	571
79.915	518	79.940	576
79.965	527	79.990	581
80.016	528	80.042	586
80.066	531	80.092	590
80.117	545	80.143	597
80.168	554	80.193	594
80.219	555	80.244	593
80.269	562	80.295	591
80.320	572	80.346	583
80.370	574	80.396	582
80.422	582	80.447	581
80.472	582	80.497	575
80.523	585	80.549	574
80.573	585	80.599	566
80.624	579	80.650	561
80.674	581	80.700	558
80.726	575	80.751	554
80.776	567	80.801	551
80.827	565	80.853	549
80.877	555	80.903	555
80.928	547	80.954	546
80.979	541	81.004	548
81.030	533	81.055	556
81.080	528	81.106	555
81.131	518	81.157	561
81.181	520	81.207	564
81.233	520	81.258	567
81.283	514	81.308	573
81.334	522	81.360	577
81.384	526	81.410	579
81.435	526	81.461	584
81.485	537	81.511	586
81.537	543	81.562	585
81.587	552	81.612	588
81.638	562	81.664	591
81.688	568	81.714	586
81.739	574	81.765	584
81.790	579	81.815	583
81.841	584	81.866	579
81.891	587	81.917	575
81.942	586	81.968	570
81.992	584	82.018	563
82.044	580	82.069	561
82.094	580	82.119	559
82.145	567	82.171	552
82.195	563	82.221	555
82.246	559	82.272	551
82.296	550	82.322	555
82.348	540	82.373	556
82.398	535	82.423	560
82.449	529	82.475	561
82.499	525	82.525	565
82.550	519	82.576	556
82.601	520	82.626	575
82.652	519	82.677	576
82.702	519	82.728	574
82.753	525	82.779	578
82.803	533	82.829	579
82.855	531	82.880	581
82.905	544	82.930	582
82.956	550	82.982	583
83.006	558	83.032	583
83.057	566	83.083	581
83.108	571	83.133	579
83.159	578	83.184	578
83.209	584	83.234	582
83.260	586	83.286	575
83.310	585	83.336	570
83.361	589	83.387	567
83.412	585	83.437	568
83.463	577	83.488	565
83.513	573	83.539	561
83.564	568	83.590	558
83.614	564	83.640	559
83.666	559	83.691	564
83.716	544	83.741	560
83.767	537	83.793	560
83.817	530	83.843	563
83.868	525	83.894	564
83.919	520	83.944	565
83.970	518	83.995	567
84.020	517	84.045	567
84.071	518	84.097	571
84.121	521	84.147	572
84.172	527	84.198	575
84.223	533	84.248	575
84.274	540	84.299	578
84.325	548	84.350	575
84.375	554	84.401	576
84.426	565	84.451	575
84.477	570	84.502	576
84.528	579	84.552	580
84.578	583	84.604	580
84.629	586	84.654	576
84.679	588	84.705	571
84.731	587	84.755	570
84.781	585	84.806	569
84.832	582	84.856	569
84.882	576	84.908	561
84.933	575	84.958	562
84.983	559	85.009	565
85.035	557	85.059	567
85.085	546	85.110	566
85.136	540	85.161	565
85.186	532	85.212	571
85.237	527	85.262	565
85.288	522	85.313	577
85.339	517	85.363	568
85.389	512	85.415	571
85.440	519	85.465	569
85.490	518	85.516	571
85.542	532	85.566	570
85.592	531	85.617	572
85.643	536	85.668	572
85.693	544	85.719	571
85.744	553	85.769	567
85.794	562	85.820	572
85.846	567	85.870	572
85.896	575	85.921	572
85.947	580	85.972	572
85.997	587	86.023	571
86.048	588	86.073	569
86.099	585	86.124	573
86.150	585	86.174	570
86.200	578	86.226	569
86.251	577	86.276	571
86.301	568	86.327	576
86.353	569	86.377	570
86.403	558	86.428	569
86.454	555	86.479	569
86.504	541	86.530	567
86.555	536	86.580	565
86.605	529	86.631	569
86.657	524	86.681	572
86.707	520	86.732	565
86.758	519	86.783	568
86.808	520	86.834	569
86.859	526	86.884	571
86.910	522	86.935	568
86.961	532	86.985	572
87.011	538	87.037	567
87.062	541	87.087	567
87.112	550	87.138	567
87.164	560	87.188	562
87.214	566	87.239	570
87.265	572	87.290	565
87.315	578	87.341	565
87.366	581	87.392	569
87.416	583	87.442	567
87.468	586	87.493	570
87.518	585	87.543	577
87.569	576	87.595	572
87.619	579	87.645	573
87.670	572	87.696	575
87.721	565	87.746	574
87.772	558	87.797	574
87.822	557	87.848	575
87.873	542	87.899	574
87.923	536	87.949	573
87.975	531	88.000	573
88.025	527	88.050	570
88.076	524	88.102	580
88.126	520	88.152	567
88.177	523	88.203	563
88.228	523	88.253	568
88.279	524	88.304	567
88.329	530	88.354	563
88.380	538	88.406	565
88.430	544	88.456	564
88.481	544	88.507	564
88.532	555	88.557	564
88.583	565	88.608	572
88.633	569	88.659	561
88.684	575	88.710	561
88.734	580	88.760	569
88.786	583	88.811	568
88.836	583	88.861	572
88.887	584	88.913	573
88.937	581	88.963	574
88.988	579	89.014	576
89.039	572	89.064	577
89.090	565	89.115	578
89.140	560	89.165	581
89.191	551	89.217	578
89.241	548	89.267	575
89.292	540	89.318	573
89.343	536	89.368	571
89.394	530	89.419	577
89.444	526	89.470	569
89.495	524	89.521	573
89.545	520	89.571	566
89.597	522	89.622	566
89.647	528	89.672	565
89.698	527	89.724	558
89.748	534	89.774	562
89.799	543	89.825	560
89.850	551	89.875	563
89.901	549	89.926	560
89.951	560	89.976	557
90.002	568	90.028	559
90.052	573	90.078	568
90.103	580	90.129	573
90.154	579	90.179	565
90.205	580	90.230	570
90.255	583	90.281	574
90.306	576	90.332	577
90.356	574	90.382	579
90.408	572	90.433	578
90.458	571	90.483	579
90.509	551	90.535	579
90.559	556	90.585	577
90.610	549	90.636	580
90.661	542	90.686	577
90.712	538	90.737	580
90.762	532	90.788	572
90.813	531	90.839	578
90.863	526	90.889	570
90.914	525	90.940	572
90.965	525	90.990	566
91.016	527	91.041	564
91.067	532	91.092	561
91.117	543	91.143	559
91.168	540	91.193	559
91.219	544	91.244	557
91.270	553	91.294	560
