#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.473	586	58.497	564
58.523	583	58.549	563
58.574	586	58.599	562
58.624	582	58.650	559
58.676	580	58.700	555
58.726	583	58.751	551
58.777	584	58.802	547
58.827	583	58.853	543
58.878	583	58.904	539
58.929	581	58.954	534
58.980	585	59.005	532
59.030	583	59.055	525
59.081	583	59.107	519
59.131	580	59.157	523
59.182	583	59.208	518
59.233	580	59.258	518
59.284	582	59.309	519
59.334	576	59.360	524
59.385	580	59.411	528
59.435	585	59.461	531
59.487	581	59.512	536
59.537	584	59.562	539
59.588	591	59.614	545
59.638	582	59.664	544
59.689	582	59.715	552
59.740	584	59.765	555
59.791	584	59.816	556
59.841	585	59.866	561
59.892	583	59.918	563
59.942	582	59.968	562
59.993	584	60.019	560
60.044	581	60.069	559
60.095	582	60.120	555
60.145	589	60.171	553
60.196	587	60.222	544
60.246	583	60.272	542
60.298	583	60.323	535
60.348	585	60.373	531
60.399	583	60.425	525
60.449	585	60.475	519
60.500	587	60.526	522
60.551	584	60.576	525
60.602	583	60.627	520
