#Creator: pendulumviewEventBuffer
#Creation time: Sat Apr 16 18:07:12 2011
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.472	584	58.498	539
58.522	582	58.548	534
58.573	585	58.599	530
58.624	583	58.649	527
58.675	590	58.700	520
58.725	585	58.750	522
58.776	589	58.802	520
58.826	584	58.852	521
58.877	585	58.903	521
58.928	584	58.953	530
58.979	584	59.004	529
59.030	582	59.055	534
59.080	584	59.106	538
59.131	583	59.156	541
59.182	583	59.207	546
59.233	588	59.257	557
59.283	582	59.309	559
59.334	583	59.359	554
59.384	584	59.410	566
59.436	585	59.460	561
59.486	585	59.511	565
59.537	584	59.561	562
59.587	585	59.613	564
59.638	582	59.663	557
59.688	586	59.714	553
59.740	585	59.764	551
59.790	581	59.815	547
59.841	584	59.866	543
59.891	586	59.917	539
59.942	592	59.967	534
59.993	590	60.018	531
60.044	588	60.068	529
60.094	584	60.120	530
60.145	584	60.170	529
60.195	585	60.221	525
60.247	584	60.271	522
60.297	585	60.322	526
60.348	585	60.373	529
60.398	585	60.424	535
60.449	585	60.474	527
60.499	583	60.525	538
60.551	589	60.575	542
60.601	580	60.626	547
60.652	581	60.677	551
60.702	583	60.728	554
60.753	587	60.778	558
60.804	585	60.829	552
60.855	584	60.879	562
60.905	585	60.931	561
60.956	584	60.981	561
61.006	584	61.032	555
61.058	586	61.082	558
61.108	585	61.133	555
61.159	584	61.184	555
61.209	585	61.235	548
61.260	580	61.285	539
61.310	587	61.336	538
61.362	585	61.386	535
61.412	588	61.437	525
61.463	583	61.488	528
61.513	584	61.539	529
61.564	583	61.589	523
61.615	584	61.640	524
61.666	585	61.690	532
61.716	584	61.742	528
61.767	585	61.792	532
61.817	585	61.843	534
61.869	586	61.893	537
61.919	590	61.944	540
61.970	587	61.995	543
62.020	587	62.046	546
62.071	581	62.097	550
62.121	582	62.147	554
62.173	581	62.198	556
62.223	588	62.248	553
62.274	590	62.300	560
62.324	584	62.350	562
62.375	586	62.401	560
62.426	586	62.451	552
62.477	585	62.502	554
62.527	584	62.553	552
62.578	584	62.604	554
62.628	584	62.654	546
62.680	585	62.705	542
62.730	584	62.755	540
62.781	588	62.807	535
62.831	584	62.857	538
62.882	575	62.908	529
62.933	583	62.958	530
62.984	585	63.009	526
63.034	591	63.059	526
63.085	585	63.111	519
63.135	586	63.161	528
63.186	585	63.212	526
63.237	587	63.262	533
63.288	587	63.313	542
63.338	585	63.364	544
63.389	583	63.415	542
63.439	585	63.465	548
63.491	583	63.516	551
63.541	586	63.566	553
63.592	587	63.618	558
63.642	586	63.668	557
63.693	582	63.719	558
63.744	586	63.769	559
63.795	583	63.820	558
63.845	584	63.870	557
63.896	584	63.922	556
63.946	585	63.972	548
63.997	582	64.023	549
64.048	582	64.073	544
64.099	585	64.124	543
64.149	585	64.175	542
64.200	585	64.226	535
64.250	585	64.276	530
64.302	586	64.327	532
64.352	582	64.377	529
64.403	582	64.429	527
64.453	585	64.479	526
64.504	590	64.530	529
64.555	585	64.580	534
64.606	585	64.631	531
64.656	583	64.681	537
64.707	585	64.733	539
64.757	584	64.783	541
64.808	583	64.834	545
64.859	584	64.884	548
64.910	585	64.935	551
64.960	584	64.986	553
65.011	585	65.037	554
65.061	587	65.087	556
65.113	584	65.138	557
65.163	591	65.188	558
65.214	583	65.240	557
65.264	586	65.290	556
65.315	586	65.341	557
65.366	584	65.391	554
65.417	577	65.442	548
65.467	586	65.493	543
65.518	586	65.544	542
65.568	587	65.594	532
65.619	585	65.645	535
65.670	585	65.695	532
65.721	582	65.746	532
65.772	585	65.797	526
65.822	586	65.848	530
65.873	582	65.898	528
65.924	587	65.949	527
65.975	585	65.999	528
66.025	583	66.051	531
66.076	584	66.101	535
66.126	586	66.152	539
66.178	579	66.202	534
66.228	586	66.253	540
66.279	585	66.304	547
66.329	587	66.355	550
66.380	583	66.405	551
66.430	585	66.456	553
66.482	587	66.506	554
66.532	586	66.557	557
66.583	588	66.608	557
66.633	584	66.659	555
66.684	579	66.709	556
66.735	586	66.760	552
66.786	585	66.810	550
66.836	585	66.862	545
66.887	586	66.912	546
66.937	585	66.963	539
66.989	585	67.013	540
67.039	585	67.064	530
67.090	586	67.115	530
67.140	584	67.166	529
67.191	591	67.216	534
67.241	585	67.267	530
67.293	586	67.317	529
67.343	584	67.368	531
67.394	583	67.419	532
67.444	583	67.470	534
67.495	588	67.520	536
67.546	585	67.571	540
67.597	584	67.621	540
67.647	585	67.673	555
67.698	588	67.723	543
67.748	584	67.774	552
67.800	584	67.824	554
67.850	584	67.875	556
67.901	583	67.926	556
67.951	582	67.977	554
68.002	581	68.027	556
68.053	586	68.078	555
68.104	584	68.128	553
68.154	580	68.179	552
68.205	582	68.230	549
68.255	586	68.281	547
68.306	585	68.331	547
68.357	584	68.382	545
68.408	585	68.432	548
68.458	586	68.484	539
68.509	585	68.534	534
68.559	585	68.585	534
68.611	584	68.635	539
68.661	584	68.686	531
68.712	590	68.737	529
68.762	580	68.788	532
68.813	585	68.839	534
68.864	587	68.889	537
68.915	585	68.940	533
68.965	588	68.990	548
69.016	585	69.042	542
69.066	588	69.092	542
69.117	585	69.143	540
69.168	584	69.193	558
69.219	583	69.244	547
69.269	586	69.295	554
69.320	586	69.346	556
